gene_name,ensembl_gene_id,x,y,cluster_no,location_name
LINGO2,ENSG00000174482,-0.2114,-0.2907,64,"Neuronal - Transcription"
PELI3,ENSG00000174516,-0.1901,-0.3359,64,"Neuronal - Transcription"
ZNF266,ENSG00000174652,-0.0863,0.1956,64,"Neuronal - Transcription"
PABPC5,ENSG00000174740,-0.2048,-0.2912,64,"Neuronal - Transcription"
GAL3ST3,ENSG00000175229,-0.1649,-0.3242,64,"Neuronal - Transcription"
NR2F1,ENSG00000175745,-0.2138,-0.2840,64,"Neuronal - Transcription"
ZNF169,ENSG00000175787,-0.1393,-0.2685,64,"Neuronal - Transcription"
MBLAC2,ENSG00000176055,-0.1731,-0.3189,64,"Neuronal - Transcription"
CCDC57,ENSG00000176155,-0.1542,-0.2944,64,"Neuronal - Transcription"
ZNF404,ENSG00000176222,-0.1685,-0.3381,64,"Neuronal - Transcription"
ZNF575,ENSG00000176472,-0.1701,-0.2541,64,"Neuronal - Transcription"
PNMA1,ENSG00000176903,-0.2108,-0.2891,64,"Neuronal - Transcription"
MTX3,ENSG00000177034,-0.1690,-0.3053,64,"Neuronal - Transcription"
RPRM,ENSG00000177519,-0.2051,-0.2806,64,"Neuronal - Transcription"
SOX12,ENSG00000177732,-0.1384,-0.2766,64,"Neuronal - Transcription"
PCDHB9,ENSG00000177839,-0.2065,-0.2934,64,"Neuronal - Transcription"
ZBTB41,ENSG00000177888,-0.1459,-0.3006,64,"Neuronal - Transcription"
ZNF454,ENSG00000178187,-0.1582,-0.3294,64,"Neuronal - Transcription"
DTX3,ENSG00000178498,-0.1439,-0.2976,64,"Neuronal - Transcription"
RPP25,ENSG00000178718,-0.2063,-0.3312,64,"Neuronal - Transcription"
FJX1,ENSG00000179431,-0.1983,-0.2991,64,"Neuronal - Transcription"
CDC42EP4,ENSG00000179604,-0.1685,-0.3022,64,"Neuronal - Transcription"
ZNF771,ENSG00000179965,-0.2021,-0.3221,64,"Neuronal - Transcription"
ZNF48,ENSG00000180035,-0.1477,-0.3159,64,"Neuronal - Transcription"
SERTM1,ENSG00000180440,-0.2099,-0.2916,64,"Neuronal - Transcription"
ZFP82,ENSG00000181007,-0.1409,-0.3097,64,"Neuronal - Transcription"
TMEM132C,ENSG00000181234,-0.2166,-0.2804,64,"Neuronal - Transcription"
PLAG1,ENSG00000181690,-0.1741,-0.3102,64,"Neuronal - Transcription"
UNC5C,ENSG00000182168,-0.2048,-0.3218,64,"Neuronal - Transcription"
CYB5D1,ENSG00000182224,-0.5249,-0.1924,64,"Neuronal - Transcription"
UBE2E2,ENSG00000182247,-0.2112,-0.2901,64,"Neuronal - Transcription"
NDN,ENSG00000182636,-0.2087,-0.2805,64,"Neuronal - Transcription"
ZNF662,ENSG00000182983,-0.1644,-0.3104,64,"Neuronal - Transcription"
FBXL7,ENSG00000183580,-0.2145,-0.2730,64,"Neuronal - Transcription"
FAM120C,ENSG00000184083,-0.1987,-0.3201,64,"Neuronal - Transcription"
GPR173,ENSG00000184194,-0.1277,-0.3047,64,"Neuronal - Transcription"
ZFP90,ENSG00000184939,-0.1744,-0.3360,64,"Neuronal - Transcription"
TMEM121,ENSG00000184986,-0.2420,-0.5216,64,"Neuronal - Transcription"
SGCZ,ENSG00000185053,-0.2083,-0.2981,64,"Neuronal - Transcription"
RAD51D,ENSG00000185379,-0.2124,-0.3129,64,"Neuronal - Transcription"
DMWD,ENSG00000185800,-0.1694,-0.2364,64,"Neuronal - Transcription"
RNPC3,ENSG00000185946,-0.0896,0.1862,64,"Neuronal - Transcription"
MRTFB,ENSG00000186260,-0.2211,-0.3213,64,"Neuronal - Transcription"
ZNF501,ENSG00000186446,-0.1670,-0.3031,64,"Neuronal - Transcription"
RGS7BP,ENSG00000186479,-0.2101,-0.3142,64,"Neuronal - Transcription"
C3orf70,ENSG00000187068,-0.2095,-0.2775,64,"Neuronal - Transcription"
PCDHB13,ENSG00000187372,-0.1715,-0.2827,64,"Neuronal - Transcription"
SAMD11,ENSG00000187634,-0.1786,-0.3067,64,"Neuronal - Transcription"
ZSCAN23,ENSG00000187987,-0.0965,0.2002,64,"Neuronal - Transcription"
ZFTA,ENSG00000188070,-0.2029,-0.2788,64,"Neuronal - Transcription"
COL4A5,ENSG00000188153,-0.2110,-0.2762,64,"Neuronal - Transcription"
NHS,ENSG00000188158,-0.1837,-0.3170,64,"Neuronal - Transcription"
GPR21,ENSG00000188394,-0.2196,-0.3199,64,"Neuronal - Transcription"
ZNF177,ENSG00000188629,-0.1696,-0.3135,64,"Neuronal - Transcription"
RTL6,ENSG00000188636,-0.2036,-0.2970,64,"Neuronal - Transcription"
SLC35E2B,ENSG00000189339,-0.1453,-0.2964,64,"Neuronal - Transcription"
ZFP92,ENSG00000189420,-0.1957,-0.3115,64,"Neuronal - Transcription"
ZNF250,ENSG00000196150,-0.1379,-0.2883,64,"Neuronal - Transcription"
MPHOSPH8,ENSG00000196199,-0.1544,-0.3073,64,"Neuronal - Transcription"
ZNF471,ENSG00000196263,-0.1780,-0.3134,64,"Neuronal - Transcription"
ZKSCAN7,ENSG00000196345,-0.1555,-0.2793,64,"Neuronal - Transcription"
CPNE4,ENSG00000196353,-0.2028,-0.3255,64,"Neuronal - Transcription"
ZNF34,ENSG00000196378,-0.1416,-0.3005,64,"Neuronal - Transcription"
ARMCX4,ENSG00000196440,-0.1955,-0.2952,64,"Neuronal - Transcription"
ZNF605,ENSG00000196458,-0.1370,-0.2993,64,"Neuronal - Transcription"
TRAPPC2,ENSG00000196459,-0.1429,-0.2938,64,"Neuronal - Transcription"
TCEAL3,ENSG00000196507,-0.2093,-0.2788,64,"Neuronal - Transcription"
ZFP28,ENSG00000196867,-0.1593,-0.3333,64,"Neuronal - Transcription"
SRGAP1,ENSG00000196935,-0.1731,-0.3189,64,"Neuronal - Transcription"
ZNF441,ENSG00000197044,-0.1448,-0.2976,64,"Neuronal - Transcription"
ZSCAN26,ENSG00000197062,-0.1496,-0.3077,64,"Neuronal - Transcription"
DACT3,ENSG00000197380,-0.2065,-0.2763,64,"Neuronal - Transcription"
DCHS2,ENSG00000197410,-0.2029,-0.2838,64,"Neuronal - Transcription"
MAP3K5,ENSG00000197442,-0.1845,-0.3087,64,"Neuronal - Transcription"
ZNF84,ENSG00000198040,-0.1723,-0.3115,64,"Neuronal - Transcription"
ZNF667,ENSG00000198046,-0.1856,-0.3029,64,"Neuronal - Transcription"
SULT1C4,ENSG00000198075,-0.2123,-0.2808,64,"Neuronal - Transcription"
ZNF248,ENSG00000198105,-0.1398,-0.2958,64,"Neuronal - Transcription"
ZNF251,ENSG00000198169,-0.1379,-0.2897,64,"Neuronal - Transcription"
ZNF334,ENSG00000198185,-0.1640,-0.3009,64,"Neuronal - Transcription"
PEG3,ENSG00000198300,-0.2136,-0.3020,64,"Neuronal - Transcription"
TCAF1,ENSG00000198420,-0.2222,-0.3128,64,"Neuronal - Transcription"
CEP290,ENSG00000198707,-0.1748,-0.3007,64,"Neuronal - Transcription"
CDC42BPB,ENSG00000198752,-0.1765,-0.2589,64,"Neuronal - Transcription"
SELENOM,ENSG00000198832,-0.2004,-0.2710,64,"Neuronal - Transcription"
GPRASP1,ENSG00000198932,-0.1482,-0.2994,64,"Neuronal - Transcription"
ZFP2,ENSG00000198939,-0.1559,-0.3178,64,"Neuronal - Transcription"
CHIC1,ENSG00000204116,-0.1663,-0.3032,64,"Neuronal - Transcription"
ZDBF2,ENSG00000204186,-0.1469,-0.2999,64,"Neuronal - Transcription"
SPIN3,ENSG00000204271,-0.1437,-0.2854,64,"Neuronal - Transcription"
GABBR1,ENSG00000204681,-0.2040,-0.4742,64,"Neuronal - Transcription"
INSYN2B,ENSG00000204767,-0.2202,-0.3518,64,"Neuronal - Transcription"
NYNRIN,ENSG00000205978,-0.1394,-0.2758,64,"Neuronal - Transcription"
METTL6,ENSG00000206562,-0.2161,-0.3369,64,"Neuronal - Transcription"
ZNF888,ENSG00000213793,-0.2046,-0.2541,64,"Neuronal - Transcription"
ZNF727,ENSG00000214652,-0.1927,-0.2928,64,"Neuronal - Transcription"
SIAH3,ENSG00000215475,-0.1489,-0.3083,64,"Neuronal - Transcription"
ZBED8,ENSG00000221886,-0.1451,-0.2995,64,"Neuronal - Transcription"
ZNF630,ENSG00000221994,-0.1956,-0.2764,64,"Neuronal - Transcription"
POTEM,ENSG00000222036,-0.1806,-0.3045,64,"Neuronal - Transcription"
ZNF469,ENSG00000225614,-0.2076,-0.3025,64,"Neuronal - Transcription"
TMEM114,ENSG00000232258,-0.2079,-0.2920,64,"Neuronal - Transcription"
PINLYP,ENSG00000234465,-0.2071,-0.2755,64,"Neuronal - Transcription"
TNFSF12,ENSG00000239697,-0.1817,-0.2560,64,"Neuronal - Transcription"
ARHGEF25,ENSG00000240771,-0.1680,-0.2565,64,"Neuronal - Transcription"
ZNF585B,ENSG00000245680,-0.1555,-0.3007,64,"Neuronal - Transcription"
TMEM158,ENSG00000249992,-0.2108,-0.2929,64,"Neuronal - Transcription"
PCDHGB6,ENSG00000253305,-0.2144,-0.3231,64,"Neuronal - Transcription"
PCDHGA5,ENSG00000253485,-0.1757,-0.2749,64,"Neuronal - Transcription"
ATXN7L3B,ENSG00000253719,-0.1881,-0.3640,64,"Neuronal - Transcription"
PCDHGA6,ENSG00000253731,-0.1710,-0.2852,64,"Neuronal - Transcription"
PCDHGB2,ENSG00000253910,-0.2115,-0.2886,64,"Neuronal - Transcription"
PCDHGB7,ENSG00000254122,-0.2156,-0.2896,64,"Neuronal - Transcription"
ZNF10,ENSG00000256223,-0.1802,-0.2981,64,"Neuronal - Transcription"
ZNF625,ENSG00000257591,-0.1618,-0.3437,64,"Neuronal - Transcription"
PCDHGB3,ENSG00000262209,-0.1696,-0.2716,64,"Neuronal - Transcription"
PCDHGA4,ENSG00000262576,-0.2115,-0.3116,64,"Neuronal - Transcription"
MSMB,ENSG00000263639,-0.2064,-0.2639,64,"Neuronal - Transcription"
ENSG00000264668,ENSG00000264668,-0.1883,-0.2916,64,"Neuronal - Transcription"
NBPF15,ENSG00000266338,-0.1425,-0.1849,64,"Neuronal - Transcription"
ZNF224,ENSG00000267680,-0.0911,0.2014,64,"Neuronal - Transcription"
ZNF559-ZNF177,ENSG00000270011,-0.3657,-0.2316,64,"Neuronal - Transcription"
ENSG00000272822,ENSG00000272822,-0.2241,-0.3158,64,"Neuronal - Transcription"
PCDH20,ENSG00000280165,-0.2120,-0.3039,64,"Neuronal - Transcription"
ENSG00000282936,ENSG00000282936,-0.2094,-0.3086,64,"Neuronal - Transcription"
CYP26B1,ENSG00000003137,-0.1444,-0.3619,65,"Cerebellum - Nervous system development"
ALS2,ENSG00000003393,-0.0768,-0.3393,65,"Cerebellum - Nervous system development"
ZNF195,ENSG00000005801,-0.1108,-0.3728,65,"Cerebellum - Nervous system development"
ABCC8,ENSG00000006071,-0.0962,-0.3485,65,"Cerebellum - Nervous system development"
ETV1,ENSG00000006468,-0.0856,-0.3548,65,"Cerebellum - Nervous system development"
GAS7,ENSG00000007237,-0.1097,-0.3622,65,"Cerebellum - Nervous system development"
ADAM22,ENSG00000008277,-0.1019,-0.3707,65,"Cerebellum - Nervous system development"
CELSR3,ENSG00000008300,-0.0833,-0.3536,65,"Cerebellum - Nervous system development"
PKD1,ENSG00000008710,-0.0888,-0.3370,65,"Cerebellum - Nervous system development"
TENM1,ENSG00000009694,-0.0913,-0.3672,65,"Cerebellum - Nervous system development"
IFFO1,ENSG00000010295,-0.1195,-0.3024,65,"Cerebellum - Nervous system development"
NISCH,ENSG00000010322,-0.1139,-0.3080,65,"Cerebellum - Nervous system development"
SLC6A7,ENSG00000011083,-0.0974,-0.3607,65,"Cerebellum - Nervous system development"
TSPAN9,ENSG00000011105,-0.0956,-0.3243,65,"Cerebellum - Nervous system development"
APBA2,ENSG00000034053,-0.1185,-0.3706,65,"Cerebellum - Nervous system development"
TLL1,ENSG00000038295,-0.0839,-0.3410,65,"Cerebellum - Nervous system development"
ZIC2,ENSG00000043355,-0.0824,-0.3444,65,"Cerebellum - Nervous system development"
PPP1R3F,ENSG00000049769,-0.1275,-0.3635,65,"Cerebellum - Nervous system development"
NRIP2,ENSG00000053702,-0.0854,-0.3353,65,"Cerebellum - Nervous system development"
RASGRF1,ENSG00000058335,-0.1031,-0.3666,65,"Cerebellum - Nervous system development"
DGKG,ENSG00000058866,-0.0941,-0.3557,65,"Cerebellum - Nervous system development"
ELMO2,ENSG00000062598,-0.1239,-0.3674,65,"Cerebellum - Nervous system development"
SEZ6,ENSG00000063015,-0.0946,-0.3711,65,"Cerebellum - Nervous system development"
SUGP2,ENSG00000064607,-0.1304,-0.2896,65,"Cerebellum - Nervous system development"
TLE2,ENSG00000065717,-0.0864,-0.3332,65,"Cerebellum - Nervous system development"
PRKCZ,ENSG00000067606,-0.1131,-0.3693,65,"Cerebellum - Nervous system development"
GRIPAP1,ENSG00000068400,-0.1242,-0.3638,65,"Cerebellum - Nervous system development"
PPP2R5B,ENSG00000068971,-0.1036,-0.3641,65,"Cerebellum - Nervous system development"
POLB,ENSG00000070501,-0.0727,-0.3398,65,"Cerebellum - Nervous system development"
ADGRL1,ENSG00000072071,-0.1142,-0.3366,65,"Cerebellum - Nervous system development"
ADAM11,ENSG00000073670,-0.0979,-0.3618,65,"Cerebellum - Nervous system development"
WSCD2,ENSG00000075035,-0.0849,-0.3422,65,"Cerebellum - Nervous system development"
RGS11,ENSG00000076344,-0.0878,-0.3516,65,"Cerebellum - Nervous system development"
FGF20,ENSG00000078579,-0.1032,-0.3577,65,"Cerebellum - Nervous system development"
RUNX1T1,ENSG00000079102,-0.0952,-0.3318,65,"Cerebellum - Nervous system development"
CIC,ENSG00000079432,-0.1307,-0.2657,65,"Cerebellum - Nervous system development"
PAFAH1B3,ENSG00000079462,-0.1254,-0.3741,65,"Cerebellum - Nervous system development"
RIMS1,ENSG00000079841,-0.1016,-0.3696,65,"Cerebellum - Nervous system development"
CADPS2,ENSG00000081803,-0.0852,-0.3347,65,"Cerebellum - Nervous system development"
ERC1,ENSG00000082805,-0.1016,-0.3107,65,"Cerebellum - Nervous system development"
EFR3B,ENSG00000084710,-0.1298,-0.3826,65,"Cerebellum - Nervous system development"
FAT2,ENSG00000086570,-0.0851,-0.3428,65,"Cerebellum - Nervous system development"
LHX5,ENSG00000089116,-0.1025,-0.3647,65,"Cerebellum - Nervous system development"
DDX24,ENSG00000089737,-0.1292,-0.2752,65,"Cerebellum - Nervous system development"
RGS17,ENSG00000091844,-0.1081,-0.3423,65,"Cerebellum - Nervous system development"
IL11,ENSG00000095752,-0.1022,-0.3205,65,"Cerebellum - Nervous system development"
WAC,ENSG00000095787,-0.1107,-0.3143,65,"Cerebellum - Nervous system development"
ARVCF,ENSG00000099889,-0.0883,-0.3374,65,"Cerebellum - Nervous system development"
CABIN1,ENSG00000099991,-0.1247,-0.2824,65,"Cerebellum - Nervous system development"
ESS2,ENSG00000100056,-0.1040,-0.3297,65,"Cerebellum - Nervous system development"
HPS4,ENSG00000100099,-0.1168,-0.3295,65,"Cerebellum - Nervous system development"
RBFOX2,ENSG00000100320,-0.1083,-0.2819,65,"Cerebellum - Nervous system development"
TRIM9,ENSG00000100505,-0.1013,-0.3676,65,"Cerebellum - Nervous system development"
REC8,ENSG00000100918,-0.1322,-0.2780,65,"Cerebellum - Nervous system development"
ARFGAP1,ENSG00000101199,-0.1303,-0.2789,65,"Cerebellum - Nervous system development"
PLCB4,ENSG00000101333,-0.1026,-0.3295,65,"Cerebellum - Nervous system development"
MAP1LC3A,ENSG00000101460,-0.1338,-0.3822,65,"Cerebellum - Nervous system development"
SYNDIG1,ENSG00000101463,-0.1202,-0.3771,65,"Cerebellum - Nervous system development"
ST8SIA5,ENSG00000101638,-0.0968,-0.3648,65,"Cerebellum - Nervous system development"
FGF14,ENSG00000102466,-0.1103,-0.3304,65,"Cerebellum - Nervous system development"
ARHGEF7,ENSG00000102606,-0.1215,-0.3594,65,"Cerebellum - Nervous system development"
CBLN1,ENSG00000102924,-0.0816,-0.3410,65,"Cerebellum - Nervous system development"
ZNF821,ENSG00000102984,-0.1198,-0.3181,65,"Cerebellum - Nervous system development"
ZP2,ENSG00000103310,-0.0813,-0.3388,65,"Cerebellum - Nervous system development"
STMN2,ENSG00000104435,-0.1065,-0.3718,65,"Cerebellum - Nervous system development"
TUBB4A,ENSG00000104833,-0.1171,-0.3667,65,"Cerebellum - Nervous system development"
SLC1A6,ENSG00000105143,-0.1015,-0.3427,65,"Cerebellum - Nervous system development"
CCNP,ENSG00000105219,-0.0893,-0.3199,65,"Cerebellum - Nervous system development"
MAST1,ENSG00000105613,-0.0983,-0.3607,65,"Cerebellum - Nervous system development"
PPP1R17,ENSG00000106341,-0.0866,-0.3470,65,"Cerebellum - Nervous system development"
UNC5B,ENSG00000107731,-0.1159,-0.3436,65,"Cerebellum - Nervous system development"
SPOCK2,ENSG00000107742,-0.1156,-0.3678,65,"Cerebellum - Nervous system development"
CNTNAP1,ENSG00000108797,-0.1145,-0.3573,65,"Cerebellum - Nervous system development"
CDR2L,ENSG00000109089,-0.0991,-0.3340,65,"Cerebellum - Nervous system development"
CRTAM,ENSG00000109943,-0.0782,-0.3417,65,"Cerebellum - Nervous system development"
NRXN2,ENSG00000110076,-0.1068,-0.3676,65,"Cerebellum - Nervous system development"
TRIM3,ENSG00000110171,-0.1002,-0.3284,65,"Cerebellum - Nervous system development"
CAMKK2,ENSG00000110931,-0.0909,-0.3537,65,"Cerebellum - Nervous system development"
KCNA1,ENSG00000111262,-0.1088,-0.3714,65,"Cerebellum - Nervous system development"
MDGA1,ENSG00000112139,-0.0808,-0.3419,65,"Cerebellum - Nervous system development"
BTN2A1,ENSG00000112763,-0.1084,-0.3137,65,"Cerebellum - Nervous system development"
APBB3,ENSG00000113108,-0.1159,-0.3403,65,"Cerebellum - Nervous system development"
ABTB1,ENSG00000114626,-0.1171,-0.3273,65,"Cerebellum - Nervous system development"
PODXL2,ENSG00000114631,-0.1180,-0.3684,65,"Cerebellum - Nervous system development"
HPCAL1,ENSG00000115756,-0.0999,-0.3419,65,"Cerebellum - Nervous system development"
MORN1,ENSG00000116151,-0.1348,-0.2926,65,"Cerebellum - Nervous system development"
TRIM62,ENSG00000116525,-0.1328,-0.3694,65,"Cerebellum - Nervous system development"
TFAP2E,ENSG00000116819,-0.0876,-0.3457,65,"Cerebellum - Nervous system development"
IGSF21,ENSG00000117154,-0.1067,-0.3711,65,"Cerebellum - Nervous system development"
VAMP4,ENSG00000117533,-0.1262,-0.3269,65,"Cerebellum - Nervous system development"
DHDDS,ENSG00000117682,-0.0966,-0.3370,65,"Cerebellum - Nervous system development"
SLC8A2,ENSG00000118160,-0.0990,-0.3614,65,"Cerebellum - Nervous system development"
KPTN,ENSG00000118162,-0.1214,-0.3569,65,"Cerebellum - Nervous system development"
CRHR1,ENSG00000120088,-0.0950,-0.3389,65,"Cerebellum - Nervous system development"
MTHFD1L,ENSG00000120254,-0.1125,-0.3201,65,"Cerebellum - Nervous system development"
IQSEC3,ENSG00000120645,-0.1039,-0.3672,65,"Cerebellum - Nervous system development"
COPA,ENSG00000122218,-0.1191,-0.2709,65,"Cerebellum - Nervous system development"
GPR83,ENSG00000123901,-0.0866,-0.3504,65,"Cerebellum - Nervous system development"
MXD4,ENSG00000123933,-0.1087,-0.3170,65,"Cerebellum - Nervous system development"
GRM4,ENSG00000124493,-0.0794,-0.3450,65,"Cerebellum - Nervous system development"
BARHL1,ENSG00000125492,-0.0790,-0.3401,65,"Cerebellum - Nervous system development"
PSPN,ENSG00000125650,-0.1104,-0.3109,65,"Cerebellum - Nervous system development"
GTF2F1,ENSG00000125651,-0.1289,-0.3183,65,"Cerebellum - Nervous system development"
MMP24,ENSG00000125966,-0.0816,-0.3461,65,"Cerebellum - Nervous system development"
KLC1,ENSG00000126214,-0.1099,-0.3748,65,"Cerebellum - Nervous system development"
MCF2L,ENSG00000126217,-0.0859,-0.3463,65,"Cerebellum - Nervous system development"
HIVEP3,ENSG00000127124,-0.1475,-0.3694,65,"Cerebellum - Nervous system development"
TAS2R4,ENSG00000127364,-0.1023,-0.3249,65,"Cerebellum - Nervous system development"
WFIKKN1,ENSG00000127578,-0.1028,-0.3200,65,"Cerebellum - Nervous system development"
TUBGCP6,ENSG00000128159,-0.1265,-0.2873,65,"Cerebellum - Nervous system development"
ASPHD2,ENSG00000128203,-0.1236,-0.3690,65,"Cerebellum - Nervous system development"
MGAT3,ENSG00000128268,-0.1285,-0.3709,65,"Cerebellum - Nervous system development"
RNF112,ENSG00000128482,-0.0936,-0.3582,65,"Cerebellum - Nervous system development"
KCNC1,ENSG00000129159,-0.0856,-0.3517,65,"Cerebellum - Nervous system development"
PARP2,ENSG00000129484,-0.0955,-0.3294,65,"Cerebellum - Nervous system development"
ZBTB46,ENSG00000130584,-0.1154,-0.3120,65,"Cerebellum - Nervous system development"
SAMD10,ENSG00000130590,-0.1156,-0.3680,65,"Cerebellum - Nervous system development"
ZNF337,ENSG00000130684,-0.1125,-0.3165,65,"Cerebellum - Nervous system development"
KCNC3,ENSG00000131398,-0.1093,-0.3237,65,"Cerebellum - Nervous system development"
ACAP3,ENSG00000131584,-0.1139,-0.3656,65,"Cerebellum - Nervous system development"
SYT4,ENSG00000132872,-0.0926,-0.3695,65,"Cerebellum - Nervous system development"
MICAL2,ENSG00000133816,-0.0809,-0.3416,65,"Cerebellum - Nervous system development"
CNTN6,ENSG00000134115,-0.1068,-0.3451,65,"Cerebellum - Nervous system development"
NREP,ENSG00000134986,-0.0819,-0.3471,65,"Cerebellum - Nervous system development"
CCNJL,ENSG00000135083,-0.0967,-0.3242,65,"Cerebellum - Nervous system development"
ANKRD6,ENSG00000135299,-0.1081,-0.3406,65,"Cerebellum - Nervous system development"
PKIB,ENSG00000135549,-0.0813,-0.3389,65,"Cerebellum - Nervous system development"
EGR4,ENSG00000135625,-0.1126,-0.3670,65,"Cerebellum - Nervous system development"
PCNX2,ENSG00000135749,-0.0939,-0.3498,65,"Cerebellum - Nervous system development"
KCNK1,ENSG00000135750,-0.0877,-0.3495,65,"Cerebellum - Nervous system development"
TTYH3,ENSG00000136295,-0.1184,-0.3405,65,"Cerebellum - Nervous system development"
SCN2A,ENSG00000136531,-0.1018,-0.3705,65,"Cerebellum - Nervous system development"
DAB2IP,ENSG00000136848,-0.0895,-0.3117,65,"Cerebellum - Nervous system development"
FRS3,ENSG00000137218,-0.1187,-0.3488,65,"Cerebellum - Nervous system development"
MAPKBP1,ENSG00000137802,-0.1155,-0.3202,65,"Cerebellum - Nervous system development"
GLCE,ENSG00000138604,-0.0851,-0.3403,65,"Cerebellum - Nervous system development"
SHF,ENSG00000138606,-0.0797,-0.3407,65,"Cerebellum - Nervous system development"
FGF5,ENSG00000138675,-0.0879,-0.3358,65,"Cerebellum - Nervous system development"
MAPK8IP3,ENSG00000138834,-0.1106,-0.3279,65,"Cerebellum - Nervous system development"
MAP3K12,ENSG00000139625,-0.1115,-0.3223,65,"Cerebellum - Nervous system development"
ZIC5,ENSG00000139800,-0.0851,-0.3444,65,"Cerebellum - Nervous system development"
CBLN3,ENSG00000139899,-0.0804,-0.3446,65,"Cerebellum - Nervous system development"
NOVA1,ENSG00000139910,-0.1295,-0.3692,65,"Cerebellum - Nervous system development"
DISP2,ENSG00000140323,-0.0872,-0.3511,65,"Cerebellum - Nervous system development"
DEF8,ENSG00000140995,-0.1312,-0.3632,65,"Cerebellum - Nervous system development"
CACNA1A,ENSG00000141837,-0.0850,-0.3471,65,"Cerebellum - Nervous system development"
PTH2,ENSG00000142538,-0.0957,-0.3406,65,"Cerebellum - Nervous system development"
IGLON5,ENSG00000142549,-0.1058,-0.3646,65,"Cerebellum - Nervous system development"
BARHL2,ENSG00000143032,-0.0790,-0.3430,65,"Cerebellum - Nervous system development"
PPFIA4,ENSG00000143847,-0.0811,-0.3455,65,"Cerebellum - Nervous system development"
SYT2,ENSG00000143858,-0.0842,-0.3511,65,"Cerebellum - Nervous system development"
CPNE9,ENSG00000144550,-0.1037,-0.3686,65,"Cerebellum - Nervous system development"
RUBCN,ENSG00000145016,-0.1301,-0.3439,65,"Cerebellum - Nervous system development"
STXBP5L,ENSG00000145087,-0.1031,-0.3429,65,"Cerebellum - Nervous system development"
ECE2,ENSG00000145194,-0.1418,-0.3824,65,"Cerebellum - Nervous system development"
GABRA6,ENSG00000145863,-0.0806,-0.3404,65,"Cerebellum - Nervous system development"
KLHL3,ENSG00000146021,-0.0857,-0.3411,65,"Cerebellum - Nervous system development"
RASGEF1C,ENSG00000146090,-0.1054,-0.3627,65,"Cerebellum - Nervous system development"
CNPY1,ENSG00000146910,-0.0803,-0.3436,65,"Cerebellum - Nervous system development"
FRMPD3,ENSG00000147234,-0.1094,-0.3655,65,"Cerebellum - Nervous system development"
ST18,ENSG00000147488,-0.1109,-0.3853,65,"Cerebellum - Nervous system development"
CACNA1B,ENSG00000148408,-0.1118,-0.3667,65,"Cerebellum - Nervous system development"
TMC2,ENSG00000149488,-0.0857,-0.3398,65,"Cerebellum - Nervous system development"
PLCH2,ENSG00000149527,-0.1363,-0.3670,65,"Cerebellum - Nervous system development"
SOGA1,ENSG00000149639,-0.0925,-0.3342,65,"Cerebellum - Nervous system development"
CDH22,ENSG00000149654,-0.0999,-0.3624,65,"Cerebellum - Nervous system development"
RNF144A,ENSG00000151692,-0.1001,-0.3769,65,"Cerebellum - Nervous system development"
CCDC175,ENSG00000151838,-0.1116,-0.3312,65,"Cerebellum - Nervous system development"
BEND6,ENSG00000151917,-0.0983,-0.3747,65,"Cerebellum - Nervous system development"
CFC1B,ENSG00000152093,-0.1163,-0.3095,65,"Cerebellum - Nervous system development"
TMEM163,ENSG00000152128,-0.1106,-0.3593,65,"Cerebellum - Nervous system development"
TMEM178A,ENSG00000152154,-0.0894,-0.3545,65,"Cerebellum - Nervous system development"
RIT2,ENSG00000152214,-0.1033,-0.3664,65,"Cerebellum - Nervous system development"
SPOCK1,ENSG00000152377,-0.0995,-0.3676,65,"Cerebellum - Nervous system development"
CAMK4,ENSG00000152495,-0.1074,-0.3670,65,"Cerebellum - Nervous system development"
ZIC1,ENSG00000152977,-0.0831,-0.3441,65,"Cerebellum - Nervous system development"
PTPRD,ENSG00000153707,-0.1248,-0.3776,65,"Cerebellum - Nervous system development"
TRIM11,ENSG00000154370,-0.1157,-0.3359,65,"Cerebellum - Nervous system development"
GOLGA7B,ENSG00000155265,-0.0930,-0.3681,65,"Cerebellum - Nervous system development"
TIAM1,ENSG00000156299,-0.0870,-0.3466,65,"Cerebellum - Nervous system development"
ZIC3,ENSG00000156925,-0.0851,-0.3503,65,"Cerebellum - Nervous system development"
NMNAT2,ENSG00000157064,-0.1066,-0.3721,65,"Cerebellum - Nervous system development"
HTR5A,ENSG00000157219,-0.1045,-0.3679,65,"Cerebellum - Nervous system development"
KCNJ6,ENSG00000157542,-0.1129,-0.3737,65,"Cerebellum - Nervous system development"
SKI,ENSG00000157933,-0.1061,-0.3136,65,"Cerebellum - Nervous system development"
LDLRAP1,ENSG00000157978,-0.1068,-0.3632,65,"Cerebellum - Nervous system development"
NRG2,ENSG00000158458,-0.1113,-0.3174,65,"Cerebellum - Nervous system development"
FGF17,ENSG00000158815,-0.0902,-0.3541,65,"Cerebellum - Nervous system development"
ZFYVE28,ENSG00000159733,-0.0956,-0.3397,65,"Cerebellum - Nervous system development"
FAM131B,ENSG00000159784,-0.1091,-0.3696,65,"Cerebellum - Nervous system development"
GPSM1,ENSG00000160360,-0.1165,-0.3033,65,"Cerebellum - Nervous system development"
SPTBN4,ENSG00000160460,-0.1125,-0.3760,65,"Cerebellum - Nervous system development"
