gene_name,ensembl_gene_id,x,y,cluster_no,location_name
WDR11,ENSG00000120008,0.4170,-0.4393,73,"B-cells - B-cell function"
PLEKHG1,ENSG00000120278,0.3143,-0.5489,73,"B-cells - B-cell function"
TMEM131L,ENSG00000121210,0.3130,-0.5545,73,"B-cells - B-cell function"
TAS2R9,ENSG00000121381,0.3001,-0.5364,73,"B-cells - B-cell function"
TMEM156,ENSG00000121895,0.3084,-0.5554,73,"B-cells - B-cell function"
LRIF1,ENSG00000121931,0.2899,-0.4970,73,"B-cells - B-cell function"
LY9,ENSG00000122224,0.3034,-0.5644,73,"B-cells - B-cell function"
HVCN1,ENSG00000122986,0.3199,-0.5545,73,"B-cells - B-cell function"
METTL8,ENSG00000123600,0.3136,-0.5521,73,"B-cells - B-cell function"
NCOA3,ENSG00000124151,0.3098,-0.5571,73,"B-cells - B-cell function"
BCAS4,ENSG00000124243,0.3185,-0.5506,73,"B-cells - B-cell function"
NPBWR2,ENSG00000125522,0.3129,-0.5553,73,"B-cells - B-cell function"
KDM4B,ENSG00000127663,0.3189,-0.5516,73,"B-cells - B-cell function"
VPREB3,ENSG00000128218,0.3126,-0.5548,73,"B-cells - B-cell function"
CCDC32,ENSG00000128891,0.3054,-0.5556,73,"B-cells - B-cell function"
MBD4,ENSG00000129071,0.3144,-0.5523,73,"B-cells - B-cell function"
RHBDF2,ENSG00000129667,0.3881,-0.4459,73,"B-cells - B-cell function"
QRSL1,ENSG00000130348,0.3139,-0.5530,73,"B-cells - B-cell function"
FCRLA,ENSG00000132185,0.3163,-0.5537,73,"B-cells - B-cell function"
TRIM22,ENSG00000132274,0.2953,-0.5247,73,"B-cells - B-cell function"
FCRL2,ENSG00000132704,0.3086,-0.5560,73,"B-cells - B-cell function"
ZSWIM3,ENSG00000132801,0.2702,-0.5190,73,"B-cells - B-cell function"
E2F5,ENSG00000133740,0.3003,-0.5618,73,"B-cells - B-cell function"
SWAP70,ENSG00000133789,0.3221,-0.5578,73,"B-cells - B-cell function"
CD180,ENSG00000134061,0.3076,-0.5589,73,"B-cells - B-cell function"
CEPT1,ENSG00000134255,0.3542,-0.5023,73,"B-cells - B-cell function"
TMEM243,ENSG00000135185,0.3075,-0.5555,73,"B-cells - B-cell function"
SP110,ENSG00000135899,0.3246,-0.5407,73,"B-cells - B-cell function"
WASHC4,ENSG00000136051,0.3250,-0.5425,73,"B-cells - B-cell function"
LIMD2,ENSG00000136490,0.3071,-0.5248,73,"B-cells - B-cell function"
BLK,ENSG00000136573,0.3146,-0.5484,73,"B-cells - B-cell function"
CD72,ENSG00000137101,0.3171,-0.5545,73,"B-cells - B-cell function"
TMEM62,ENSG00000137842,0.3030,-0.5494,73,"B-cells - B-cell function"
MAPK8IP3,ENSG00000138834,0.2985,-0.5381,73,"B-cells - B-cell function"
TMEM19,ENSG00000139291,0.2994,-0.5524,73,"B-cells - B-cell function"
NIPA2,ENSG00000140157,0.3157,-0.5575,73,"B-cells - B-cell function"
NEIL1,ENSG00000140398,0.3175,-0.5442,73,"B-cells - B-cell function"
ARHGAP17,ENSG00000140750,0.3032,-0.4863,73,"B-cells - B-cell function"
SS18,ENSG00000141380,0.2157,-0.4553,73,"B-cells - B-cell function"
CD53,ENSG00000143119,0.3590,-0.4893,73,"B-cells - B-cell function"
AFF3,ENSG00000144218,0.3112,-0.5588,73,"B-cells - B-cell function"
RHBDD1,ENSG00000144468,0.2816,-0.5736,73,"B-cells - B-cell function"
ESPNL,ENSG00000144488,0.3120,-0.5499,73,"B-cells - B-cell function"
MARCHF1,ENSG00000145416,-0.3230,-0.1577,73,"B-cells - B-cell function"
FGD2,ENSG00000146192,0.3758,-0.4511,73,"B-cells - B-cell function"
ZNF92,ENSG00000146757,0.3169,-0.5561,73,"B-cells - B-cell function"
ZCCHC7,ENSG00000147905,0.3147,-0.5522,73,"B-cells - B-cell function"
USP6NL,ENSG00000148429,0.3136,-0.5504,73,"B-cells - B-cell function"
HHEX,ENSG00000152804,0.3394,-0.5192,73,"B-cells - B-cell function"
BANK1,ENSG00000153064,0.3087,-0.5541,73,"B-cells - B-cell function"
DRAM2,ENSG00000156171,0.3328,-0.5328,73,"B-cells - B-cell function"
MS4A1,ENSG00000156738,0.3145,-0.5517,73,"B-cells - B-cell function"
NCF1,ENSG00000158517,0.3111,-0.5504,73,"B-cells - B-cell function"
TNFRSF13C,ENSG00000159958,0.3127,-0.5568,73,"B-cells - B-cell function"
NEK8,ENSG00000160602,0.3171,-0.5444,73,"B-cells - B-cell function"
CXCR5,ENSG00000160683,0.3102,-0.5516,73,"B-cells - B-cell function"
FCRL3,ENSG00000160856,0.3126,-0.5497,73,"B-cells - B-cell function"
ORAI2,ENSG00000160991,0.3188,-0.5546,73,"B-cells - B-cell function"
SH2B2,ENSG00000160999,0.3120,-0.5518,73,"B-cells - B-cell function"
IKZF3,ENSG00000161405,0.1208,-0.3846,73,"B-cells - B-cell function"
SCIMP,ENSG00000161929,0.4008,-0.4528,73,"B-cells - B-cell function"
SYVN1,ENSG00000162298,0.3054,-0.5532,73,"B-cells - B-cell function"
MATN1,ENSG00000162510,0.3110,-0.5512,73,"B-cells - B-cell function"
LAPTM5,ENSG00000162511,0.3715,-0.4934,73,"B-cells - B-cell function"
FCMR,ENSG00000162894,0.3122,-0.5494,73,"B-cells - B-cell function"
ARHGAP25,ENSG00000163219,0.3193,-0.5578,73,"B-cells - B-cell function"
FCRL4,ENSG00000163518,0.3083,-0.5470,73,"B-cells - B-cell function"
FCRL1,ENSG00000163534,0.3189,-0.5475,73,"B-cells - B-cell function"
AIM2,ENSG00000163568,0.3083,-0.5509,73,"B-cells - B-cell function"
HPS3,ENSG00000163755,0.4006,-0.4479,73,"B-cells - B-cell function"
PRKCD,ENSG00000163932,0.4782,-0.4403,73,"B-cells - B-cell function"
RP9,ENSG00000164610,0.3148,-0.5581,73,"B-cells - B-cell function"
CDCA7L,ENSG00000164649,0.3175,-0.5550,73,"B-cells - B-cell function"
MIOS,ENSG00000164654,0.2929,-0.5148,73,"B-cells - B-cell function"
TAGAP,ENSG00000164691,0.2441,-0.5055,73,"B-cells - B-cell function"
TP53INP1,ENSG00000164938,0.2607,-0.5848,73,"B-cells - B-cell function"
SYK,ENSG00000165025,0.4125,-0.4489,73,"B-cells - B-cell function"
NKX6-3,ENSG00000165066,0.3214,-0.5462,73,"B-cells - B-cell function"
DNAAF2,ENSG00000165506,0.3004,-0.5437,73,"B-cells - B-cell function"
QSOX2,ENSG00000165661,0.3185,-0.5498,73,"B-cells - B-cell function"
MARF1,ENSG00000166783,0.3733,-0.4262,73,"B-cells - B-cell function"
NIBAN3,ENSG00000167483,0.3123,-0.5523,73,"B-cells - B-cell function"
SOST,ENSG00000167941,0.3157,-0.5509,73,"B-cells - B-cell function"
SF1,ENSG00000168066,0.1658,-0.3874,73,"B-cells - B-cell function"
PNOC,ENSG00000168081,0.2731,-0.5768,73,"B-cells - B-cell function"
LMBRD1,ENSG00000168216,0.3085,-0.5557,73,"B-cells - B-cell function"
INPP5D,ENSG00000168918,0.3182,-0.5432,73,"B-cells - B-cell function"
CD52,ENSG00000169442,0.3221,-0.5422,73,"B-cells - B-cell function"
SERPINA9,ENSG00000170054,0.3081,-0.5540,73,"B-cells - B-cell function"
ZNF296,ENSG00000170684,0.2681,-0.5125,73,"B-cells - B-cell function"
ZNF318,ENSG00000171467,0.3207,-0.5587,73,"B-cells - B-cell function"
IL16,ENSG00000172349,0.3136,-0.5456,73,"B-cells - B-cell function"
CYSLTR1,ENSG00000173198,0.3251,-0.5412,73,"B-cells - B-cell function"
PARP15,ENSG00000173200,0.3186,-0.5556,73,"B-cells - B-cell function"
TLR10,ENSG00000174123,0.3153,-0.5519,73,"B-cells - B-cell function"
PLEKHF2,ENSG00000175895,0.3174,-0.5541,73,"B-cells - B-cell function"
DOK7,ENSG00000175920,0.3125,-0.5586,73,"B-cells - B-cell function"
GNG7,ENSG00000176533,0.2936,-0.5643,73,"B-cells - B-cell function"
CD19,ENSG00000177455,0.3131,-0.5519,73,"B-cells - B-cell function"
RABEP2,ENSG00000177548,0.3139,-0.5524,73,"B-cells - B-cell function"
GRB2,ENSG00000177885,0.4123,-0.4641,73,"B-cells - B-cell function"
OR56B2P,ENSG00000181017,0.3071,-0.5491,73,"B-cells - B-cell function"
OR56B1,ENSG00000181023,0.3146,-0.5512,73,"B-cells - B-cell function"
LSM10,ENSG00000181817,0.2925,-0.5593,73,"B-cells - B-cell function"
RNF41,ENSG00000181852,0.3196,-0.5473,73,"B-cells - B-cell function"
SHISAL2A,ENSG00000182183,0.3096,-0.5468,73,"B-cells - B-cell function"
LPAR5,ENSG00000184574,0.3151,-0.5486,73,"B-cells - B-cell function"
SP140L,ENSG00000185404,0.1803,-0.4192,73,"B-cells - B-cell function"
TAL2,ENSG00000186051,0.3143,-0.5512,73,"B-cells - B-cell function"
BTLA,ENSG00000186265,0.3141,-0.5508,73,"B-cells - B-cell function"
MAGED4B,ENSG00000187243,0.2971,-0.5392,73,"B-cells - B-cell function"
TCEA1,ENSG00000187735,0.2786,-0.5281,73,"B-cells - B-cell function"
CLEC17A,ENSG00000187912,0.3145,-0.5542,73,"B-cells - B-cell function"
LCN10,ENSG00000187922,0.3102,-0.5505,73,"B-cells - B-cell function"
ZNF669,ENSG00000188295,0.3150,-0.5468,73,"B-cells - B-cell function"
OR2G6,ENSG00000188558,0.3109,-0.5489,73,"B-cells - B-cell function"
CNR2,ENSG00000188822,0.3106,-0.5559,73,"B-cells - B-cell function"
UTS2B,ENSG00000188958,0.3059,-0.5561,73,"B-cells - B-cell function"
PAX5,ENSG00000196092,0.3137,-0.5531,73,"B-cells - B-cell function"
ZNF107,ENSG00000196247,0.3095,-0.5540,73,"B-cells - B-cell function"
HSH2D,ENSG00000196684,0.2941,-0.5620,73,"B-cells - B-cell function"
H2AC7,ENSG00000196866,0.2839,-0.5419,73,"B-cells - B-cell function"
ZNF860,ENSG00000197385,0.3129,-0.5503,73,"B-cells - B-cell function"
PLCG2,ENSG00000197943,0.3112,-0.5512,73,"B-cells - B-cell function"
UVRAG,ENSG00000198382,0.3094,-0.5158,73,"B-cells - B-cell function"
ITSN2,ENSG00000198399,0.3552,-0.4716,73,"B-cells - B-cell function"
RCSD1,ENSG00000198771,0.3162,-0.5494,73,"B-cells - B-cell function"
LCN8,ENSG00000204001,0.3095,-0.5527,73,"B-cells - B-cell function"
SNX2,ENSG00000205302,0.3179,-0.5495,73,"B-cells - B-cell function"
IGLV8-61,ENSG00000211638,0.3108,-0.5519,73,"B-cells - B-cell function"
IGLV3-12,ENSG00000211667,0.3073,-0.5515,73,"B-cells - B-cell function"
IGLJ3,ENSG00000211678,0.3068,-0.5468,73,"B-cells - B-cell function"
IGHE,ENSG00000211891,0.2935,-0.5663,73,"B-cells - B-cell function"
IGHV7-81,ENSG00000211979,0.3101,-0.5528,73,"B-cells - B-cell function"
KRTAP4-11,ENSG00000212721,0.3112,-0.5538,73,"B-cells - B-cell function"
ZNF736,ENSG00000234444,0.3012,-0.5020,73,"B-cells - B-cell function"
TLR9,ENSG00000239732,0.3066,-0.5503,73,"B-cells - B-cell function"
TNFRSF13B,ENSG00000240505,0.3046,-0.5563,73,"B-cells - B-cell function"
HLA-DOB,ENSG00000241106,0.3095,-0.5548,73,"B-cells - B-cell function"
GH1,ENSG00000259384,0.3161,-0.5531,73,"B-cells - B-cell function"
TGIF2-RAB5IF,ENSG00000259399,0.3057,-0.5454,73,"B-cells - B-cell function"
ENSG00000259784,ENSG00000259784,0.2690,-0.5461,73,"B-cells - B-cell function"
ENSG00000279073,ENSG00000279073,0.3125,-0.5507,73,"B-cells - B-cell function"
RPS4Y2,ENSG00000280969,0.3117,-0.5514,73,"B-cells - B-cell function"
ENSG00000284691,ENSG00000284691,0.3114,-0.5479,73,"B-cells - B-cell function"
UPK3BL2,ENSG00000284981,0.3159,-0.5521,73,"B-cells - B-cell function"
SKAP2,ENSG00000005020,0.5453,-0.4984,74,"Neutrophils - Degranulation"
MSL3,ENSG00000005302,0.5394,-0.4881,74,"Neutrophils - Degranulation"
MPO,ENSG00000005381,0.5504,-0.4920,74,"Neutrophils - Degranulation"
PGLYRP1,ENSG00000008438,0.5469,-0.4962,74,"Neutrophils - Degranulation"
MMP25,ENSG00000008516,0.5521,-0.5012,74,"Neutrophils - Degranulation"
ZNF200,ENSG00000010539,-0.8298,0.1429,74,"Neutrophils - Degranulation"
ABHD5,ENSG00000011198,0.5414,-0.4779,74,"Neutrophils - Degranulation"
NSMAF,ENSG00000035681,0.5485,-0.4977,74,"Neutrophils - Degranulation"
RRM2B,ENSG00000048392,0.5511,-0.5002,74,"Neutrophils - Degranulation"
TMCC3,ENSG00000057704,0.5489,-0.4975,74,"Neutrophils - Degranulation"
DGAT2,ENSG00000062282,0.5420,-0.4978,74,"Neutrophils - Degranulation"
SBNO2,ENSG00000064932,0.5488,-0.4976,74,"Neutrophils - Degranulation"
TFE3,ENSG00000068323,0.5436,-0.4989,74,"Neutrophils - Degranulation"
UBE2D1,ENSG00000072401,0.4956,-0.4515,74,"Neutrophils - Degranulation"
ALPK1,ENSG00000073331,0.5429,-0.4916,74,"Neutrophils - Degranulation"
IL4R,ENSG00000077238,0.5510,-0.5004,74,"Neutrophils - Degranulation"
APBB1IP,ENSG00000077420,0.5010,-0.4483,74,"Neutrophils - Degranulation"
PGS1,ENSG00000087157,0.5528,-0.5013,74,"Neutrophils - Degranulation"
CASS4,ENSG00000087589,0.5511,-0.5011,74,"Neutrophils - Degranulation"
YPEL3,ENSG00000090238,0.5502,-0.4955,74,"Neutrophils - Degranulation"
CEBPE,ENSG00000092067,0.5356,-0.4743,74,"Neutrophils - Degranulation"
MAST3,ENSG00000099308,0.5526,-0.5018,74,"Neutrophils - Degranulation"
OSM,ENSG00000099985,0.5043,-0.4564,74,"Neutrophils - Degranulation"
CYTH4,ENSG00000100055,0.5263,-0.4780,74,"Neutrophils - Degranulation"
MTMR3,ENSG00000100330,0.5217,-0.4692,74,"Neutrophils - Degranulation"
NCF4,ENSG00000100365,0.5387,-0.4871,74,"Neutrophils - Degranulation"
CSF2RB,ENSG00000100368,0.5340,-0.4865,74,"Neutrophils - Degranulation"
SOS2,ENSG00000100485,0.5425,-0.4976,74,"Neutrophils - Degranulation"
PYGL,ENSG00000100504,0.5491,-0.4958,74,"Neutrophils - Degranulation"
RASSF2,ENSG00000101265,0.4887,-0.4500,74,"Neutrophils - Degranulation"
SIRPB1,ENSG00000101307,0.5303,-0.4712,74,"Neutrophils - Degranulation"
TBL1X,ENSG00000101849,0.5252,-0.4804,74,"Neutrophils - Degranulation"
RUBCNL,ENSG00000102445,0.5516,-0.4953,74,"Neutrophils - Degranulation"
MGRN1,ENSG00000102858,0.5327,-0.4596,74,"Neutrophils - Degranulation"
USP10,ENSG00000103194,0.5520,-0.4968,74,"Neutrophils - Degranulation"
AQP9,ENSG00000103569,0.5416,-0.4849,74,"Neutrophils - Degranulation"
ERI1,ENSG00000104626,0.5515,-0.4957,74,"Neutrophils - Degranulation"
CEACAM4,ENSG00000105352,0.5215,-0.4695,74,"Neutrophils - Degranulation"
NAMPT,ENSG00000105835,0.5471,-0.4961,74,"Neutrophils - Degranulation"
MEGF9,ENSG00000106780,0.5338,-0.4769,74,"Neutrophils - Degranulation"
DOCK8,ENSG00000107099,0.5217,-0.4704,74,"Neutrophils - Degranulation"
CPD,ENSG00000108582,0.5522,-0.4972,74,"Neutrophils - Degranulation"
ATG2A,ENSG00000110046,0.2407,-0.3407,74,"Neutrophils - Degranulation"
FOLR3,ENSG00000110203,0.5283,-0.4654,74,"Neutrophils - Degranulation"
RIPOR2,ENSG00000111913,0.5482,-0.4989,74,"Neutrophils - Degranulation"
MAPK14,ENSG00000112062,0.5517,-0.4975,74,"Neutrophils - Degranulation"
TREML2,ENSG00000112195,0.5541,-0.5025,74,"Neutrophils - Degranulation"
VNN2,ENSG00000112303,0.5406,-0.4884,74,"Neutrophils - Degranulation"
LMNB1,ENSG00000113368,0.5494,-0.4988,74,"Neutrophils - Degranulation"
CPEB4,ENSG00000113742,0.4985,-0.4634,74,"Neutrophils - Degranulation"
BCL6,ENSG00000113916,0.5456,-0.5006,74,"Neutrophils - Degranulation"
ACAP2,ENSG00000114331,0.5127,-0.4662,74,"Neutrophils - Degranulation"
FRMD4B,ENSG00000114541,0.5488,-0.4960,74,"Neutrophils - Degranulation"
ABTB1,ENSG00000114626,0.5506,-0.4988,74,"Neutrophils - Degranulation"
GCA,ENSG00000115271,0.5510,-0.4902,74,"Neutrophils - Degranulation"
IL18R1,ENSG00000115604,0.5448,-0.4981,74,"Neutrophils - Degranulation"
IL18RAP,ENSG00000115607,0.5475,-0.5036,74,"Neutrophils - Degranulation"
IVNS1ABP,ENSG00000116679,0.5474,-0.4971,74,"Neutrophils - Degranulation"
CTBS,ENSG00000117151,0.5365,-0.4869,74,"Neutrophils - Degranulation"
CD46,ENSG00000117335,0.5548,-0.5006,74,"Neutrophils - Degranulation"
RPS6KA1,ENSG00000117676,0.5316,-0.4760,74,"Neutrophils - Degranulation"
MMP8,ENSG00000118113,0.5468,-0.4956,74,"Neutrophils - Degranulation"
PTBP3,ENSG00000119314,0.2629,-0.3169,74,"Neutrophils - Degranulation"
CSF3R,ENSG00000119535,0.5483,-0.5014,74,"Neutrophils - Degranulation"
AREL1,ENSG00000119682,0.5194,-0.4702,74,"Neutrophils - Degranulation"
PREX1,ENSG00000124126,0.5468,-0.5027,74,"Neutrophils - Degranulation"
CEACAM8,ENSG00000124469,0.5529,-0.4976,74,"Neutrophils - Degranulation"
GGA3,ENSG00000125447,0.2061,-0.2516,74,"Neutrophils - Degranulation"
MBOAT7,ENSG00000125505,0.5378,-0.4911,74,"Neutrophils - Degranulation"
FFAR2,ENSG00000126262,0.5364,-0.4853,74,"Neutrophils - Degranulation"
PHF20L1,ENSG00000129292,0.5506,-0.4998,74,"Neutrophils - Degranulation"
SESN2,ENSG00000130766,0.5439,-0.5023,74,"Neutrophils - Degranulation"
TBC1D14,ENSG00000132405,0.5097,-0.4466,74,"Neutrophils - Degranulation"
FLOT2,ENSG00000132589,0.5423,-0.4958,74,"Neutrophils - Degranulation"
PPP1R3D,ENSG00000132825,0.5502,-0.4991,74,"Neutrophils - Degranulation"
KATNBL1,ENSG00000134152,0.5516,-0.4975,74,"Neutrophils - Degranulation"
PHC2,ENSG00000134686,0.5452,-0.4944,74,"Neutrophils - Degranulation"
AGO4,ENSG00000134698,0.5219,-0.4651,74,"Neutrophils - Degranulation"
DYSF,ENSG00000135636,0.5407,-0.4879,74,"Neutrophils - Degranulation"
USP15,ENSG00000135655,0.5275,-0.4917,74,"Neutrophils - Degranulation"
CAB39,ENSG00000135932,0.5543,-0.5033,74,"Neutrophils - Degranulation"
PLXNC1,ENSG00000136040,0.5384,-0.4864,74,"Neutrophils - Degranulation"
LCP1,ENSG00000136167,0.5265,-0.4790,74,"Neutrophils - Degranulation"
TLR4,ENSG00000136869,0.5393,-0.4875,74,"Neutrophils - Degranulation"
SORL1,ENSG00000137642,0.5538,-0.5015,74,"Neutrophils - Degranulation"
ACTR2,ENSG00000138071,0.5392,-0.4870,74,"Neutrophils - Degranulation"
SLC12A6,ENSG00000140199,0.5422,-0.4907,74,"Neutrophils - Degranulation"
TLE3,ENSG00000140332,0.5466,-0.4941,74,"Neutrophils - Degranulation"
ANP32A,ENSG00000140350,0.5489,-0.4976,74,"Neutrophils - Degranulation"
MCTP2,ENSG00000140563,0.5483,-0.5036,74,"Neutrophils - Degranulation"
IQGAP1,ENSG00000140575,0.2256,-0.3312,74,"Neutrophils - Degranulation"
LBR,ENSG00000143815,0.5439,-0.4988,74,"Neutrophils - Degranulation"
RALB,ENSG00000144118,0.5517,-0.5003,74,"Neutrophils - Degranulation"
FBXO38,ENSG00000145868,0.5111,-0.4607,74,"Neutrophils - Degranulation"
DOK3,ENSG00000146094,0.5189,-0.4641,74,"Neutrophils - Degranulation"
NRBF2,ENSG00000148572,0.5458,-0.4980,74,"Neutrophils - Degranulation"
MS4A3,ENSG00000149516,0.5448,-0.4947,74,"Neutrophils - Degranulation"
IPMK,ENSG00000151151,0.5472,-0.4943,74,"Neutrophils - Degranulation"
ACSL1,ENSG00000151726,0.5491,-0.4977,74,"Neutrophils - Degranulation"
GLT1D1,ENSG00000151948,0.5387,-0.4861,74,"Neutrophils - Degranulation"
ARL11,ENSG00000152213,0.5202,-0.4676,74,"Neutrophils - Degranulation"
ZNF117,ENSG00000152926,0.5451,-0.4960,74,"Neutrophils - Degranulation"
HYCC2,ENSG00000155744,0.5451,-0.4938,74,"Neutrophils - Degranulation"
PADI4,ENSG00000159339,0.5450,-0.4935,74,"Neutrophils - Degranulation"
RGL4,ENSG00000159496,0.5489,-0.5023,74,"Neutrophils - Degranulation"
ZNF230,ENSG00000159882,0.5471,-0.5001,74,"Neutrophils - Degranulation"
ARPC5,ENSG00000162704,0.5088,-0.4837,74,"Neutrophils - Degranulation"
FCGR3B,ENSG00000162747,0.5482,-0.4973,74,"Neutrophils - Degranulation"
RNF149,ENSG00000163162,0.5408,-0.4885,74,"Neutrophils - Degranulation"
S100A12,ENSG00000163221,0.5144,-0.4657,74,"Neutrophils - Degranulation"
PROK2,ENSG00000163421,0.5501,-0.4979,74,"Neutrophils - Degranulation"
CXCR1,ENSG00000163464,0.5481,-0.4971,74,"Neutrophils - Degranulation"
MNDA,ENSG00000163563,0.5219,-0.4693,74,"Neutrophils - Degranulation"
DEFA4,ENSG00000164821,0.5478,-0.4956,74,"Neutrophils - Degranulation"
TMEM71,ENSG00000165071,0.5461,-0.4986,74,"Neutrophils - Degranulation"
ARHGEF40,ENSG00000165801,0.5362,-0.4845,74,"Neutrophils - Degranulation"
ZNF143,ENSG00000166478,0.5515,-0.5005,74,"Neutrophils - Degranulation"
CLEC4D,ENSG00000166527,0.5412,-0.4891,74,"Neutrophils - Degranulation"
MBD6,ENSG00000166987,0.5425,-0.4919,74,"Neutrophils - Degranulation"
BEST1,ENSG00000167995,0.5464,-0.4953,74,"Neutrophils - Degranulation"
ATG16L2,ENSG00000168010,0.4886,-0.4562,74,"Neutrophils - Degranulation"
TMUB2,ENSG00000168591,0.5208,-0.4925,74,"Neutrophils - Degranulation"
XPO6,ENSG00000169180,0.5468,-0.4958,74,"Neutrophils - Degranulation"
GPR27,ENSG00000170837,0.5395,-0.4868,74,"Neutrophils - Degranulation"
CEACAM3,ENSG00000170956,0.5466,-0.4959,74,"Neutrophils - Degranulation"
FPR2,ENSG00000171049,0.5072,-0.4535,74,"Neutrophils - Degranulation"
FPR1,ENSG00000171051,0.5442,-0.4908,74,"Neutrophils - Degranulation"
AZU1,ENSG00000172232,0.5465,-0.4956,74,"Neutrophils - Degranulation"
TNFRSF10C,ENSG00000173535,0.5472,-0.4959,74,"Neutrophils - Degranulation"
NABP1,ENSG00000173559,0.5494,-0.4993,74,"Neutrophils - Degranulation"
STAT5B,ENSG00000173757,0.2006,-0.3131,74,"Neutrophils - Degranulation"
TLR1,ENSG00000174125,0.5363,-0.4838,74,"Neutrophils - Degranulation"
TLR6,ENSG00000174130,0.5423,-0.4917,74,"Neutrophils - Degranulation"
LIG4,ENSG00000174405,0.5451,-0.4938,74,"Neutrophils - Degranulation"
B3GNT5,ENSG00000176597,0.5291,-0.4894,74,"Neutrophils - Degranulation"
BASP1,ENSG00000176788,0.5471,-0.4963,74,"Neutrophils - Degranulation"
IL17RA,ENSG00000177663,0.5062,-0.4529,74,"Neutrophils - Degranulation"
CXCR2,ENSG00000180871,0.5455,-0.4940,74,"Neutrophils - Degranulation"
ZNF746,ENSG00000181220,0.5141,-0.4702,74,"Neutrophils - Degranulation"
LIMK2,ENSG00000182541,0.5444,-0.4925,74,"Neutrophils - Degranulation"
HCAR2,ENSG00000182782,0.5337,-0.4643,74,"Neutrophils - Degranulation"
ADGRG3,ENSG00000182885,0.5470,-0.5006,74,"Neutrophils - Degranulation"
CCDC125,ENSG00000183323,0.5489,-0.4977,74,"Neutrophils - Degranulation"
MX2,ENSG00000183486,0.5459,-0.4943,74,"Neutrophils - Degranulation"
CCR3,ENSG00000183625,0.5501,-0.4997,74,"Neutrophils - Degranulation"
IFITM2,ENSG00000185201,0.5429,-0.4956,74,"Neutrophils - Degranulation"
ZNF445,ENSG00000185219,0.5487,-0.4954,74,"Neutrophils - Degranulation"
EVI2B,ENSG00000185862,0.5163,-0.4657,74,"Neutrophils - Degranulation"
IRS2,ENSG00000185950,0.5417,-0.4907,74,"Neutrophils - Degranulation"
PEAK3,ENSG00000188305,0.5424,-0.4903,74,"Neutrophils - Degranulation"
SELL,ENSG00000188404,0.5067,-0.4653,74,"Neutrophils - Degranulation"
MSL1,ENSG00000188895,0.5473,-0.4967,74,"Neutrophils - Degranulation"
ENSG00000188897,ENSG00000188897,0.5483,-0.4988,74,"Neutrophils - Degranulation"
LITAF,ENSG00000189067,0.5457,-0.4981,74,"Neutrophils - Degranulation"
PRTN3,ENSG00000196415,0.5474,-0.4961,74,"Neutrophils - Degranulation"
MME,ENSG00000196549,0.5464,-0.4946,74,"Neutrophils - Degranulation"
IGF2R,ENSG00000197081,0.5474,-0.4958,74,"Neutrophils - Degranulation"
LRP10,ENSG00000197324,0.5488,-0.4971,74,"Neutrophils - Degranulation"
ELANE,ENSG00000197561,0.5520,-0.4893,74,"Neutrophils - Degranulation"
OR2L3,ENSG00000198128,0.5474,-0.4968,74,"Neutrophils - Degranulation"
WWP2,ENSG00000198373,0.2230,-0.2819,74,"Neutrophils - Degranulation"
R3HDM4,ENSG00000198858,0.5474,-0.4972,74,"Neutrophils - Degranulation"
CR1,ENSG00000203710,0.5375,-0.4850,74,"Neutrophils - Degranulation"
ZDHHC18,ENSG00000204160,0.5455,-0.4942,74,"Neutrophils - Degranulation"
LILRB3,ENSG00000204577,0.5313,-0.4707,74,"Neutrophils - Degranulation"
CHUK,ENSG00000213341,0.5478,-0.4969,74,"Neutrophils - Degranulation"
UBXN2B,ENSG00000215114,0.5420,-0.4888,74,"Neutrophils - Degranulation"
DEFA3,ENSG00000239839,0.5474,-0.4950,74,"Neutrophils - Degranulation"
DEFA1B,ENSG00000240247,0.5184,-0.4693,74,"Neutrophils - Degranulation"
SERPINB10,ENSG00000242550,0.5393,-0.4871,74,"Neutrophils - Degranulation"
LINC02218,ENSG00000249662,0.5462,-0.4954,74,"Neutrophils - Degranulation"
TAS2R43,ENSG00000255374,0.5473,-0.4945,74,"Neutrophils - Degranulation"
ENSG00000258529,ENSG00000258529,0.5449,-0.4930,74,"Neutrophils - Degranulation"
ENSG00000285938,ENSG00000285938,0.5487,-0.4981,74,"Neutrophils - Degranulation"
ETV1,ENSG00000006468,0.8957,0.2653,75,"Serous glandular cells - Salivary secretion"
ERCC1,ENSG00000012061,0.1383,0.1442,75,"Serous glandular cells - Salivary secretion"
RRAGD,ENSG00000025039,0.8870,0.2516,75,"Serous glandular cells - Salivary secretion"
SEC63,ENSG00000025796,0.8887,0.2582,75,"Serous glandular cells - Salivary secretion"
SLC39A9,ENSG00000029364,0.8869,0.2527,75,"Serous glandular cells - Salivary secretion"
H6PD,ENSG00000049239,0.8830,0.2571,75,"Serous glandular cells - Salivary secretion"
FOXC1,ENSG00000054598,0.8902,0.2552,75,"Serous glandular cells - Salivary secretion"
ALDH18A1,ENSG00000059573,0.8933,0.2534,75,"Serous glandular cells - Salivary secretion"
QSER1,ENSG00000060749,0.8825,0.2563,75,"Serous glandular cells - Salivary secretion"
CHI3L2,ENSG00000064886,0.8889,0.2570,75,"Serous glandular cells - Salivary secretion"
NUCB2,ENSG00000070081,0.8832,0.2556,75,"Serous glandular cells - Salivary secretion"
