gene_name,ensembl_gene_id,x,y,cluster_no,location_name
WFDC8,ENSG00000158901,0.9697,0.3180,9,"Non-specific - Receptor signaling"
ZNF233,ENSG00000159915,0.9712,0.3354,9,"Non-specific - Receptor signaling"
DCD,ENSG00000161634,0.8146,0.2718,9,"Non-specific - Receptor signaling"
NEU3,ENSG00000162139,0.9068,0.2853,9,"Non-specific - Receptor signaling"
TYW5,ENSG00000162971,0.8178,0.3341,9,"Non-specific - Receptor signaling"
COX18,ENSG00000163626,0.8587,0.3710,9,"Non-specific - Receptor signaling"
TTC14,ENSG00000163728,0.9914,0.3060,9,"Non-specific - Receptor signaling"
NMNAT3,ENSG00000163864,0.9897,0.3134,9,"Non-specific - Receptor signaling"
INTU,ENSG00000164066,0.7869,0.3318,9,"Non-specific - Receptor signaling"
TMEM161B,ENSG00000164180,0.9102,0.3392,9,"Non-specific - Receptor signaling"
IL3,ENSG00000164399,0.8864,0.2789,9,"Non-specific - Receptor signaling"
CCDC171,ENSG00000164989,0.9885,0.3084,9,"Non-specific - Receptor signaling"
TSHR,ENSG00000165409,0.9502,0.3359,9,"Non-specific - Receptor signaling"
TAF1D,ENSG00000166012,0.9853,0.3011,9,"Non-specific - Receptor signaling"
DEPDC4,ENSG00000166153,0.8962,0.2733,9,"Non-specific - Receptor signaling"
ATP9B,ENSG00000166377,0.9873,0.3024,9,"Non-specific - Receptor signaling"
CLEC4E,ENSG00000166523,0.9640,0.3142,9,"Non-specific - Receptor signaling"
CHP2,ENSG00000166869,0.9358,0.3211,9,"Non-specific - Receptor signaling"
GGT6,ENSG00000167741,0.9573,0.3629,9,"Non-specific - Receptor signaling"
WFDC12,ENSG00000168703,0.9838,0.3151,9,"Non-specific - Receptor signaling"
HTRA4,ENSG00000169495,0.8948,0.3441,9,"Non-specific - Receptor signaling"
METTL15,ENSG00000169519,0.9375,0.3123,9,"Non-specific - Receptor signaling"
CKAP2L,ENSG00000169607,0.9626,0.3054,9,"Non-specific - Receptor signaling"
CCDC144A,ENSG00000170160,0.9725,0.3323,9,"Non-specific - Receptor signaling"
OR2M4,ENSG00000171180,1.0000,0.2941,9,"Non-specific - Receptor signaling"
ESCO2,ENSG00000171320,0.9613,0.3540,9,"Non-specific - Receptor signaling"
OR2AT4,ENSG00000171561,0.9869,0.3236,9,"Non-specific - Receptor signaling"
OR1A1,ENSG00000172146,0.9854,0.3117,9,"Non-specific - Receptor signaling"
OR5A1,ENSG00000172320,0.9855,0.3055,9,"Non-specific - Receptor signaling"
OR5A2,ENSG00000172324,0.8896,0.3598,9,"Non-specific - Receptor signaling"
LCLAT1,ENSG00000172954,0.9671,0.3068,9,"Non-specific - Receptor signaling"
PARP15,ENSG00000173200,0.9733,0.3214,9,"Non-specific - Receptor signaling"
MAB21L3,ENSG00000173212,0.9900,0.3116,9,"Non-specific - Receptor signaling"
SULT1B1,ENSG00000173597,0.9759,0.3173,9,"Non-specific - Receptor signaling"
TRAPPC3L,ENSG00000173626,0.9787,0.3324,9,"Non-specific - Receptor signaling"
RAX2,ENSG00000173976,0.8981,0.3328,9,"Non-specific - Receptor signaling"
FAM241A,ENSG00000174749,0.9916,0.3234,9,"Non-specific - Receptor signaling"
OR5AN1,ENSG00000176495,0.9631,0.3490,9,"Non-specific - Receptor signaling"
PFN4,ENSG00000176732,0.8767,0.3538,9,"Non-specific - Receptor signaling"
MUC20,ENSG00000176945,0.9039,0.3617,9,"Non-specific - Receptor signaling"
OR2T12,ENSG00000177201,0.9874,0.3073,9,"Non-specific - Receptor signaling"
OR2T33,ENSG00000177212,0.9709,0.3189,9,"Non-specific - Receptor signaling"
DNAJC28,ENSG00000177692,0.9816,0.3579,9,"Non-specific - Receptor signaling"
TSPYL6,ENSG00000178021,0.9088,0.3812,9,"Non-specific - Receptor signaling"
CALHM5,ENSG00000178033,0.8770,0.3705,9,"Non-specific - Receptor signaling"
DYNAP,ENSG00000178690,0.9238,0.3490,9,"Non-specific - Receptor signaling"
NSUN3,ENSG00000178694,0.9659,0.3048,9,"Non-specific - Receptor signaling"
CPN2,ENSG00000178772,0.9586,0.2906,9,"Non-specific - Receptor signaling"
OR2AP1,ENSG00000179615,0.9793,0.3052,9,"Non-specific - Receptor signaling"
OR6C4,ENSG00000179626,0.8382,0.3321,9,"Non-specific - Receptor signaling"
WFDC11,ENSG00000180083,0.9823,0.3194,9,"Non-specific - Receptor signaling"
SLC9A4,ENSG00000180251,0.9709,0.3107,9,"Non-specific - Receptor signaling"
GLIPR1L2,ENSG00000180481,0.9596,0.3000,9,"Non-specific - Receptor signaling"
OR56A1,ENSG00000180934,0.9789,0.3128,9,"Non-specific - Receptor signaling"
OR52E4,ENSG00000180974,0.9645,0.3294,9,"Non-specific - Receptor signaling"
OR52N1,ENSG00000181001,0.9536,0.3419,9,"Non-specific - Receptor signaling"
OR52N5,ENSG00000181009,0.9075,0.2987,9,"Non-specific - Receptor signaling"
OR56B2P,ENSG00000181017,0.9685,0.3052,9,"Non-specific - Receptor signaling"
OR5AS1,ENSG00000181785,0.9791,0.3259,9,"Non-specific - Receptor signaling"
OR4P4,ENSG00000181927,0.9811,0.3195,9,"Non-specific - Receptor signaling"
ERCC6L2,ENSG00000182150,0.9284,0.3214,9,"Non-specific - Receptor signaling"
NLRP10,ENSG00000182261,0.9449,0.3331,9,"Non-specific - Receptor signaling"
CCDC172,ENSG00000182645,0.9020,0.3762,9,"Non-specific - Receptor signaling"
OR56A4,ENSG00000183389,0.9679,0.3209,9,"Non-specific - Receptor signaling"
GTF2H2C,ENSG00000183474,0.9569,0.3095,9,"Non-specific - Receptor signaling"
OR1D2,ENSG00000184166,0.9473,0.3396,9,"Non-specific - Receptor signaling"
OR2V1,ENSG00000185372,0.8643,0.3644,9,"Non-specific - Receptor signaling"
FAM186A,ENSG00000185958,0.8974,0.3646,9,"Non-specific - Receptor signaling"
HTR3E,ENSG00000186038,0.8755,0.3686,9,"Non-specific - Receptor signaling"
ZPBP2,ENSG00000186075,0.9691,0.3086,9,"Non-specific - Receptor signaling"
TMEM212,ENSG00000186329,0.9943,0.3233,9,"Non-specific - Receptor signaling"
FAM228A,ENSG00000186453,0.8313,0.3001,9,"Non-specific - Receptor signaling"
ZSCAN30,ENSG00000186814,0.8951,0.3037,9,"Non-specific - Receptor signaling"
OR2AK2,ENSG00000187080,0.8974,0.3404,9,"Non-specific - Receptor signaling"
NHLRC1,ENSG00000187566,0.8570,0.2234,9,"Non-specific - Receptor signaling"
C9orf153,ENSG00000187753,0.8711,0.3664,9,"Non-specific - Receptor signaling"
OR7D2,ENSG00000188000,0.9729,0.3072,9,"Non-specific - Receptor signaling"
ZNF490,ENSG00000188033,0.9220,0.2957,9,"Non-specific - Receptor signaling"
OR2G6,ENSG00000188558,0.9861,0.3095,9,"Non-specific - Receptor signaling"
IGFL3,ENSG00000188624,0.9708,0.2868,9,"Non-specific - Receptor signaling"
HACD4,ENSG00000188921,0.5869,0.3280,9,"Non-specific - Receptor signaling"
UTS2B,ENSG00000188958,0.8591,0.4155,9,"Non-specific - Receptor signaling"
FAM111B,ENSG00000189057,0.9795,0.3109,9,"Non-specific - Receptor signaling"
OR8A1,ENSG00000196119,0.9160,0.3198,9,"Non-specific - Receptor signaling"
CTSE,ENSG00000196188,0.9416,0.3790,9,"Non-specific - Receptor signaling"
ZNF140,ENSG00000196387,0.9035,0.3241,9,"Non-specific - Receptor signaling"
XRCC2,ENSG00000196584,0.9707,0.3241,9,"Non-specific - Receptor signaling"
SLC22A25,ENSG00000196600,0.9781,0.3112,9,"Non-specific - Receptor signaling"
OR52K1,ENSG00000196778,0.9818,0.3200,9,"Non-specific - Receptor signaling"
ANKRD36B,ENSG00000196912,0.8677,0.3911,9,"Non-specific - Receptor signaling"
ZNF429,ENSG00000197013,0.9266,0.3780,9,"Non-specific - Receptor signaling"
OR2L5,ENSG00000197454,0.8784,0.3439,9,"Non-specific - Receptor signaling"
OR6Y1,ENSG00000197532,0.9796,0.3170,9,"Non-specific - Receptor signaling"
PIGN,ENSG00000197563,0.9758,0.3098,9,"Non-specific - Receptor signaling"
OR6C74,ENSG00000197706,0.9505,0.3529,9,"Non-specific - Receptor signaling"
LHFPL5,ENSG00000197753,0.9893,0.3033,9,"Non-specific - Receptor signaling"
ZNF649,ENSG00000198093,0.9307,0.2950,9,"Non-specific - Receptor signaling"
ADH4,ENSG00000198099,0.9191,0.3812,9,"Non-specific - Receptor signaling"
OR2T6,ENSG00000198104,0.9203,0.3474,9,"Non-specific - Receptor signaling"
OR2L3,ENSG00000198128,0.9635,0.3316,9,"Non-specific - Receptor signaling"
ZNF480,ENSG00000198464,0.9758,0.3208,9,"Non-specific - Receptor signaling"
TAT,ENSG00000198650,0.9447,0.3654,9,"Non-specific - Receptor signaling"
CEP290,ENSG00000198707,0.8855,0.2623,9,"Non-specific - Receptor signaling"
ZNF277,ENSG00000198839,0.9647,0.2941,9,"Non-specific - Receptor signaling"
OR2L2,ENSG00000203663,0.9757,0.3277,9,"Non-specific - Receptor signaling"
MICA,ENSG00000204520,0.8270,0.3401,9,"Non-specific - Receptor signaling"
C9orf57,ENSG00000204669,0.9474,0.2767,9,"Non-specific - Receptor signaling"
OR14J1,ENSG00000204695,0.9844,0.3135,9,"Non-specific - Receptor signaling"
IGFL4,ENSG00000204869,0.9787,0.3074,9,"Non-specific - Receptor signaling"
SPINK9,ENSG00000204909,0.9734,0.2998,9,"Non-specific - Receptor signaling"
SLFN12L,ENSG00000205045,0.9728,0.3304,9,"Non-specific - Receptor signaling"
HTN3,ENSG00000205649,0.9831,0.3129,9,"Non-specific - Receptor signaling"
DEFB109B,ENSG00000206034,0.8912,0.2555,9,"Non-specific - Receptor signaling"
FOXL2NB,ENSG00000206262,0.9042,0.3815,9,"Non-specific - Receptor signaling"
ZCWPW2,ENSG00000206559,0.8823,0.2632,9,"Non-specific - Receptor signaling"
TAS2R50,ENSG00000212126,0.9566,0.3179,9,"Non-specific - Receptor signaling"
TAS2R13,ENSG00000212128,0.9743,0.3093,9,"Non-specific - Receptor signaling"
CEP43,ENSG00000213066,0.9286,0.3189,9,"Non-specific - Receptor signaling"
PPM1N,ENSG00000213889,0.8561,0.2795,9,"Non-specific - Receptor signaling"
FAM90A24P,ENSG00000215354,0.8721,0.3715,9,"Non-specific - Receptor signaling"
OR6B1,ENSG00000221813,0.9835,0.3207,9,"Non-specific - Receptor signaling"
OR2A5,ENSG00000221836,0.9476,0.3455,9,"Non-specific - Receptor signaling"
OR1C1,ENSG00000221888,0.9440,0.3434,9,"Non-specific - Receptor signaling"
TIGD1,ENSG00000221944,0.9669,0.3127,9,"Non-specific - Receptor signaling"
XKR9,ENSG00000221947,0.9193,0.2670,9,"Non-specific - Receptor signaling"
C21orf140,ENSG00000222018,0.9077,0.2824,9,"Non-specific - Receptor signaling"
POTEM,ENSG00000222036,0.9388,0.3515,9,"Non-specific - Receptor signaling"
TRIM49D1,ENSG00000223417,0.9724,0.3114,9,"Non-specific - Receptor signaling"
OR2M3,ENSG00000228198,0.9773,0.3261,9,"Non-specific - Receptor signaling"
ZNF883,ENSG00000228623,0.9564,0.3359,9,"Non-specific - Receptor signaling"
SPINK8,ENSG00000229453,0.9556,0.3627,9,"Non-specific - Receptor signaling"
OR4F3,ENSG00000230178,0.9511,0.3282,9,"Non-specific - Receptor signaling"
SETSIP,ENSG00000230667,0.9835,0.2985,9,"Non-specific - Receptor signaling"
FAM90A11P,ENSG00000233115,0.8722,0.3612,9,"Non-specific - Receptor signaling"
ZNF736,ENSG00000234444,0.9449,0.3034,9,"Non-specific - Receptor signaling"
OR5H14,ENSG00000236032,0.9606,0.3269,9,"Non-specific - Receptor signaling"
USP17L4,ENSG00000236125,0.8554,0.3289,9,"Non-specific - Receptor signaling"
PATE4,ENSG00000237353,0.9193,0.3646,9,"Non-specific - Receptor signaling"
TEX35,ENSG00000240021,0.8664,0.3934,9,"Non-specific - Receptor signaling"
C3orf85,ENSG00000241224,0.8928,0.3639,9,"Non-specific - Receptor signaling"
UGT1A1,ENSG00000241635,0.8545,0.4159,9,"Non-specific - Receptor signaling"
CCDC169,ENSG00000242715,0.9841,0.3152,9,"Non-specific - Receptor signaling"
UBAP1L,ENSG00000246922,0.8413,0.3248,9,"Non-specific - Receptor signaling"
APELA,ENSG00000248329,0.9302,0.2998,9,"Non-specific - Receptor signaling"
POU5F2,ENSG00000248483,0.9854,0.3242,9,"Non-specific - Receptor signaling"
PTTG2,ENSG00000250254,0.9248,0.3288,9,"Non-specific - Receptor signaling"
ZNF345,ENSG00000251247,0.8351,0.3787,9,"Non-specific - Receptor signaling"
ALG11,ENSG00000253710,0.9727,0.3180,9,"Non-specific - Receptor signaling"
OR10G4,ENSG00000254737,0.9689,0.3056,9,"Non-specific - Receptor signaling"
NPIPB8,ENSG00000255524,0.9119,0.2940,9,"Non-specific - Receptor signaling"
CTSO,ENSG00000256043,0.9789,0.3057,9,"Non-specific - Receptor signaling"
C17orf100,ENSG00000256806,0.9171,0.2879,9,"Non-specific - Receptor signaling"
DUXA,ENSG00000258873,0.8288,0.4285,9,"Non-specific - Receptor signaling"
ENSG00000258989,ENSG00000258989,0.9283,0.3694,9,"Non-specific - Receptor signaling"
ENSG00000260371,ENSG00000260371,0.8730,0.3609,9,"Non-specific - Receptor signaling"
GOLGA6L7,ENSG00000261649,0.9221,0.3793,9,"Non-specific - Receptor signaling"
CCER2,ENSG00000262484,0.8470,0.3382,9,"Non-specific - Receptor signaling"
NFILZ,ENSG00000268480,0.8930,0.3724,9,"Non-specific - Receptor signaling"
SLC25A53,ENSG00000269743,0.8579,0.3318,9,"Non-specific - Receptor signaling"
ZNF2,ENSG00000275111,0.9735,0.3028,9,"Non-specific - Receptor signaling"
POTEB3,ENSG00000278522,0.9286,0.3408,9,"Non-specific - Receptor signaling"
OR10A6,ENSG00000279000,0.9127,0.3558,9,"Non-specific - Receptor signaling"
OR2L8,ENSG00000279263,0.9200,0.3512,9,"Non-specific - Receptor signaling"
OR2AG1,ENSG00000279486,0.9879,0.3135,9,"Non-specific - Receptor signaling"
ENSG00000283208,ENSG00000283208,0.8649,0.2826,9,"Non-specific - Receptor signaling"
CTXND2,ENSG00000283324,0.9046,0.3554,9,"Non-specific - Receptor signaling"
ENSG00000284732,ENSG00000284732,0.9732,0.3219,9,"Non-specific - Receptor signaling"
CCDC39,ENSG00000284862,0.9381,0.3123,9,"Non-specific - Receptor signaling"
ENSG00000285382,ENSG00000285382,0.8444,0.3584,9,"Non-specific - Receptor signaling"
ENSG00000285458,ENSG00000285458,0.9790,0.3089,9,"Non-specific - Receptor signaling"
ENSG00000285749,ENSG00000285749,0.9555,0.3359,9,"Non-specific - Receptor signaling"
RALA,ENSG00000006451,-0.5560,0.1703,7,"Non-specific - Ribosome"
RPS20,ENSG00000008988,-0.5676,0.1882,7,"Non-specific - Ribosome"
RNF10,ENSG00000022840,-0.5376,0.1422,7,"Non-specific - Ribosome"
EIF4B,ENSG00000063046,-0.5416,0.2619,7,"Non-specific - Ribosome"
RPL18,ENSG00000063177,-0.5646,0.1842,7,"Non-specific - Ribosome"
RPL31,ENSG00000071082,-0.5777,0.2020,7,"Non-specific - Ribosome"
TCF3,ENSG00000071564,-0.3715,0.5859,7,"Non-specific - Ribosome"
RPS5,ENSG00000083845,-0.5716,0.1815,7,"Non-specific - Ribosome"
RPL6,ENSG00000089009,-0.5489,0.1810,7,"Non-specific - Ribosome"
PSME1,ENSG00000092010,-0.5679,0.1800,7,"Non-specific - Ribosome"
RNF31,ENSG00000092098,-0.5626,0.1713,7,"Non-specific - Ribosome"
AGO1,ENSG00000092847,-0.5653,0.1765,7,"Non-specific - Ribosome"
RPL3,ENSG00000100316,-0.5671,0.1891,7,"Non-specific - Ribosome"
STK4,ENSG00000101109,-0.5735,0.1898,7,"Non-specific - Ribosome"
RPS16,ENSG00000105193,-0.5731,0.2296,7,"Non-specific - Ribosome"
FBL,ENSG00000105202,-0.5644,0.2592,7,"Non-specific - Ribosome"
RPS19,ENSG00000105372,-0.5687,0.1804,7,"Non-specific - Ribosome"
RPL18A,ENSG00000105640,-0.5642,0.1972,7,"Non-specific - Ribosome"
RPL28,ENSG00000108107,-0.5640,0.2417,7,"Non-specific - Ribosome"
RPL19,ENSG00000108298,-0.5716,0.2271,7,"Non-specific - Ribosome"
SMURF2,ENSG00000108854,-0.5549,0.2436,7,"Non-specific - Ribosome"
RPL34,ENSG00000109475,-0.5741,0.2502,7,"Non-specific - Ribosome"
RPS13,ENSG00000110700,-0.5579,0.2504,7,"Non-specific - Ribosome"
PARP11,ENSG00000111224,-0.5637,0.1659,7,"Non-specific - Ribosome"
CLEC4A,ENSG00000111729,-0.5456,0.2395,7,"Non-specific - Ribosome"
HINT3,ENSG00000111911,-0.5841,0.3026,7,"Non-specific - Ribosome"
RPS12,ENSG00000112306,-0.5718,0.2382,7,"Non-specific - Ribosome"
MSH3,ENSG00000113318,-0.5318,0.1141,7,"Non-specific - Ribosome"
RPL24,ENSG00000114391,-0.5507,0.2447,7,"Non-specific - Ribosome"
RPS15,ENSG00000115268,-0.5736,0.2394,7,"Non-specific - Ribosome"
RPL22,ENSG00000116251,-0.5446,0.2518,7,"Non-specific - Ribosome"
ETV3,ENSG00000117036,-0.5669,0.1779,7,"Non-specific - Ribosome"
RPS25,ENSG00000118181,-0.5589,0.2334,7,"Non-specific - Ribosome"
UFM1,ENSG00000120686,-0.5289,0.2708,7,"Non-specific - Ribosome"
SERP1,ENSG00000120742,-0.5642,0.1729,7,"Non-specific - Ribosome"
RPL21,ENSG00000122026,-0.5615,0.2586,7,"Non-specific - Ribosome"
RPL5,ENSG00000122406,-0.5407,0.2483,7,"Non-specific - Ribosome"
PFDN5,ENSG00000123349,-0.5617,0.1960,7,"Non-specific - Ribosome"
RAP2C,ENSG00000123728,-0.5538,0.1529,7,"Non-specific - Ribosome"
RPS10,ENSG00000124614,-0.5640,0.1849,7,"Non-specific - Ribosome"
RPL23,ENSG00000125691,-0.5508,0.2345,7,"Non-specific - Ribosome"
RPL36,ENSG00000130255,-0.5638,0.1840,7,"Non-specific - Ribosome"
EIF3G,ENSG00000130811,-0.4679,0.1082,7,"Non-specific - Ribosome"
RPL27,ENSG00000131469,-0.5501,0.1978,7,"Non-specific - Ribosome"
TPT1,ENSG00000133112,-0.5609,0.2227,7,"Non-specific - Ribosome"
RPS15A,ENSG00000134419,-0.5556,0.2454,7,"Non-specific - Ribosome"
ATP5MC2,ENSG00000135390,-0.5681,0.2302,7,"Non-specific - Ribosome"
HNRNPA1,ENSG00000135486,-0.5649,0.2613,7,"Non-specific - Ribosome"
EGLN1,ENSG00000135766,-0.5103,0.1251,7,"Non-specific - Ribosome"
DCAF7,ENSG00000136485,-0.5553,0.1814,7,"Non-specific - Ribosome"
RPL35,ENSG00000136942,-0.5640,0.2072,7,"Non-specific - Ribosome"
RPS6,ENSG00000137154,-0.5693,0.2503,7,"Non-specific - Ribosome"
FCHSD2,ENSG00000137478,-0.5502,0.1603,7,"Non-specific - Ribosome"
RPLP1,ENSG00000137818,-0.6431,-0.7215,7,"Non-specific - Ribosome"
RPS24,ENSG00000138326,-0.5360,0.2727,7,"Non-specific - Ribosome"
RPS2,ENSG00000140988,-0.5648,0.1670,7,"Non-specific - Ribosome"
RPS11,ENSG00000142534,-0.5550,0.2324,7,"Non-specific - Ribosome"
RPL13A,ENSG00000142541,-0.5622,0.1948,7,"Non-specific - Ribosome"
RPL11,ENSG00000142676,-0.5613,0.2454,7,"Non-specific - Ribosome"
RPS8,ENSG00000142937,-0.5612,0.2256,7,"Non-specific - Ribosome"
JTB,ENSG00000143543,-0.5390,0.1311,7,"Non-specific - Ribosome"
RPS27A,ENSG00000143947,-0.5693,0.2015,7,"Non-specific - Ribosome"
RPL32,ENSG00000144713,-0.5668,0.2319,7,"Non-specific - Ribosome"
RPS3A,ENSG00000145425,-0.5584,0.2316,7,"Non-specific - Ribosome"
RPL37,ENSG00000145592,-0.5670,0.2418,7,"Non-specific - Ribosome"
BTF3,ENSG00000145741,-0.5514,0.3003,7,"Non-specific - Ribosome"
RPL10,ENSG00000147403,-0.5705,0.1939,7,"Non-specific - Ribosome"
RPL7,ENSG00000147604,-0.5576,0.2408,7,"Non-specific - Ribosome"
EIF3H,ENSG00000147677,-0.5544,0.3050,7,"Non-specific - Ribosome"
RPL7A,ENSG00000148303,-0.5670,0.1880,7,"Non-specific - Ribosome"
EIF3M,ENSG00000149100,-0.5362,0.2817,7,"Non-specific - Ribosome"
RPS3,ENSG00000149273,-0.5569,0.2446,7,"Non-specific - Ribosome"
FAU,ENSG00000149806,-0.5818,0.2196,7,"Non-specific - Ribosome"
TMEM219,ENSG00000149932,-0.5496,0.1552,7,"Non-specific - Ribosome"
RPL30,ENSG00000156482,-0.5711,0.2391,7,"Non-specific - Ribosome"
PABIR2,ENSG00000156504,-0.5588,0.1679,7,"Non-specific - Ribosome"
EEF1A1,ENSG00000156508,-0.5631,0.1728,7,"Non-specific - Ribosome"
MPZ,ENSG00000158887,-0.5465,0.2570,7,"Non-specific - Ribosome"
RPL8,ENSG00000161016,-0.5593,0.1883,7,"Non-specific - Ribosome"
RPL26,ENSG00000161970,-0.5608,0.2417,7,"Non-specific - Ribosome"
RPL29,ENSG00000162244,-0.5737,0.2072,7,"Non-specific - Ribosome"
RPL9,ENSG00000163682,-0.5582,0.2124,7,"Non-specific - Ribosome"
RYK,ENSG00000163785,-0.5579,0.2005,7,"Non-specific - Ribosome"
WDR43,ENSG00000163811,-0.5358,0.2662,7,"Non-specific - Ribosome"
C1orf50,ENSG00000164008,-0.5477,0.2553,7,"Non-specific - Ribosome"
PPM1M,ENSG00000164088,-0.6523,-0.2263,7,"Non-specific - Ribosome"
RPS14,ENSG00000164587,-0.5668,0.1967,7,"Non-specific - Ribosome"
SPRED1,ENSG00000166068,-0.5307,0.1305,7,"Non-specific - Ribosome"
RPL27A,ENSG00000166441,-0.5542,0.2348,7,"Non-specific - Ribosome"
RPL13,ENSG00000167526,-0.5694,0.1767,7,"Non-specific - Ribosome"
TSR1,ENSG00000167721,-0.5687,0.2191,7,"Non-specific - Ribosome"
FTH1,ENSG00000167996,-0.5633,0.2390,7,"Non-specific - Ribosome"
RPSA,ENSG00000168028,-0.5655,0.1829,7,"Non-specific - Ribosome"
CHCHD7,ENSG00000170791,-0.5398,0.2767,7,"Non-specific - Ribosome"
RPS7,ENSG00000171863,-0.5600,0.2169,7,"Non-specific - Ribosome"
TMEM134,ENSG00000172663,-0.5651,0.2487,7,"Non-specific - Ribosome"
RPL38,ENSG00000172809,-0.5776,0.2632,7,"Non-specific - Ribosome"
RPL15,ENSG00000174748,-0.5684,0.2018,7,"Non-specific - Ribosome"
EIF3F,ENSG00000175390,-0.5433,0.2575,7,"Non-specific - Ribosome"
RPLP2,ENSG00000177600,-0.5728,0.2056,7,"Non-specific - Ribosome"
DHFR2,ENSG00000178700,-0.5180,0.2867,7,"Non-specific - Ribosome"
H2BC4,ENSG00000180596,-0.5006,0.2863,7,"Non-specific - Ribosome"
NPM1,ENSG00000181163,-0.5407,0.2546,7,"Non-specific - Ribosome"
RPS17,ENSG00000182774,-0.5597,0.2185,7,"Non-specific - Ribosome"
RPL35A,ENSG00000182899,-0.5503,0.2304,7,"Non-specific - Ribosome"
RPS23,ENSG00000186468,-0.5594,0.2251,7,"Non-specific - Ribosome"
NAP1L1,ENSG00000187109,-0.5688,0.2653,7,"Non-specific - Ribosome"
NACA,ENSG00000196531,-0.5586,0.2451,7,"Non-specific - Ribosome"
TOMM7,ENSG00000196683,-0.5491,0.1772,7,"Non-specific - Ribosome"
GMFB,ENSG00000197045,-0.5572,0.1792,7,"Non-specific - Ribosome"
RPL37A,ENSG00000197756,-0.5707,0.2377,7,"Non-specific - Ribosome"
RPL12,ENSG00000197958,-0.5360,0.2724,7,"Non-specific - Ribosome"
RPS4X,ENSG00000198034,-0.5446,0.2376,7,"Non-specific - Ribosome"
ZBTB14,ENSG00000198081,-0.5758,0.2551,7,"Non-specific - Ribosome"
RPL23A,ENSG00000198242,-0.5673,0.2057,7,"Non-specific - Ribosome"
RPL10A,ENSG00000198755,-0.5586,0.2077,7,"Non-specific - Ribosome"
RPL39,ENSG00000198918,-0.5706,0.2116,7,"Non-specific - Ribosome"
LSM2,ENSG00000204392,-0.5950,0.2950,7,"Non-specific - Ribosome"
RACK1,ENSG00000204628,-0.5540,0.2117,7,"Non-specific - Ribosome"
HLA-F,ENSG00000204642,-0.1470,0.7015,7,"Non-specific - Ribosome"
TRIM27,ENSG00000204713,-0.5622,0.1541,7,"Non-specific - Ribosome"
TMSB4X,ENSG00000205542,-0.5596,0.1985,7,"Non-specific - Ribosome"
IGKJ3,ENSG00000211595,-0.5733,0.1804,7,"Non-specific - Ribosome"
IGHV4-28,ENSG00000211952,-0.5762,0.1847,7,"Non-specific - Ribosome"
RPS29,ENSG00000213741,-0.5660,0.2396,7,"Non-specific - Ribosome"
ZNF845,ENSG00000213799,-0.5283,0.2846,7,"Non-specific - Ribosome"
PHB2,ENSG00000215021,-0.5467,0.1494,7,"Non-specific - Ribosome"
UBA52,ENSG00000221983,-0.5650,0.1958,7,"Non-specific - Ribosome"
NDUFAF8,ENSG00000224877,-0.5379,0.1623,7,"Non-specific - Ribosome"
RPL41,ENSG00000229117,-0.5520,0.1879,7,"Non-specific - Ribosome"
IGHV4-31,ENSG00000231475,-0.5691,0.1816,7,"Non-specific - Ribosome"
RPS18,ENSG00000231500,-0.5714,0.2065,7,"Non-specific - Ribosome"
RPS28,ENSG00000233927,-0.5564,0.1792,7,"Non-specific - Ribosome"
SMIM27,ENSG00000235453,-0.5552,0.2558,7,"Non-specific - Ribosome"
RPL36A,ENSG00000241343,-0.5623,0.2236,7,"Non-specific - Ribosome"
IGKV3-11,ENSG00000241351,-0.5726,0.1723,7,"Non-specific - Ribosome"
IGKV1-33,ENSG00000242076,-0.5674,0.1773,7,"Non-specific - Ribosome"
IGHJ5,ENSG00000242472,-0.5544,0.1737,7,"Non-specific - Ribosome"
EEF1G,ENSG00000254772,-0.5554,0.1977,7,"Non-specific - Ribosome"
RBM8A,ENSG00000265241,-0.5105,0.1804,7,"Non-specific - Ribosome"
RPL17,ENSG00000265681,-0.5556,0.2333,7,"Non-specific - Ribosome"
DERPC,ENSG00000286140,-0.5380,0.1365,7,"Non-specific - Ribosome"
SARM1,ENSG00000004139,0.6590,0.6743,15,"Non-specific - Transcription"
CREBBP,ENSG00000005339,0.6419,0.6567,15,"Non-specific - Transcription"
PDK2,ENSG00000005882,0.4994,0.8422,15,"Non-specific - Transcription"
ETV1,ENSG00000006468,0.5417,0.7464,15,"Non-specific - Transcription"
CRAMP1,ENSG00000007545,0.6355,0.7229,15,"Non-specific - Transcription"
JARID2,ENSG00000008083,0.5876,0.7876,15,"Non-specific - Transcription"
CELSR3,ENSG00000008300,0.7179,0.5191,15,"Non-specific - Transcription"
PGLYRP1,ENSG00000008438,0.6851,0.5241,15,"Non-specific - Transcription"
ZBTB32,ENSG00000011590,0.6503,0.6641,15,"Non-specific - Transcription"
XYLT2,ENSG00000015532,0.6466,0.5966,15,"Non-specific - Transcription"
PLEKHO1,ENSG00000023902,0.6536,0.7005,15,"Non-specific - Transcription"
APBA2,ENSG00000034053,0.5804,0.0093,15,"Non-specific - Transcription"
ARID1B,ENSG00000049618,0.6340,0.7046,15,"Non-specific - Transcription"
FOXP3,ENSG00000049768,0.6448,0.6662,15,"Non-specific - Transcription"
LAMC2,ENSG00000058085,0.5153,0.7828,15,"Non-specific - Transcription"
ELMO2,ENSG00000062598,-0.2342,0.5760,15,"Non-specific - Transcription"
SNCAIP,ENSG00000064692,0.6157,0.6341,15,"Non-specific - Transcription"
