gene_name,ensembl_gene_id,x,y,cluster_no,location_name
ZNF311,ENSG00000197935,-0.4266,0.2467,21,"Testis - Mixed function"
POTEH,ENSG00000198062,-0.5576,0.3499,21,"Testis - Mixed function"
ZNF607,ENSG00000198182,-0.4297,0.2404,21,"Testis - Mixed function"
ZNF334,ENSG00000198185,-0.4262,0.2223,21,"Testis - Mixed function"
KIAA0753,ENSG00000198920,-0.4358,0.2336,21,"Testis - Mixed function"
SAMD13,ENSG00000203943,-0.4728,0.3656,21,"Testis - Mixed function"
PJVK,ENSG00000204311,-0.4502,0.3043,21,"Testis - Mixed function"
DXO,ENSG00000204348,-0.4489,0.2573,21,"Testis - Mixed function"
TRIM40,ENSG00000204614,-0.4486,0.4073,21,"Testis - Mixed function"
SYCE1L,ENSG00000205078,-0.4197,0.2973,21,"Testis - Mixed function"
DAZ2,ENSG00000205944,-0.5132,0.3591,21,"Testis - Mixed function"
ENSG00000206549,ENSG00000206549,-0.4238,0.2451,21,"Testis - Mixed function"
TRBV7-1,ENSG00000211707,-0.5172,0.3665,21,"Testis - Mixed function"
COG8,ENSG00000213380,-0.4426,0.2795,21,"Testis - Mixed function"
PRSS41,ENSG00000215148,-0.4985,0.3762,21,"Testis - Mixed function"
GAGE10,ENSG00000215274,-0.4332,0.2458,21,"Testis - Mixed function"
AP4M1,ENSG00000221838,-0.4481,0.2616,21,"Testis - Mixed function"
XKR9,ENSG00000221947,-0.4589,0.3676,21,"Testis - Mixed function"
POTEM,ENSG00000222036,-0.5581,0.3493,21,"Testis - Mixed function"
ZSCAN31,ENSG00000235109,-0.5666,0.3342,21,"Testis - Mixed function"
ZNF709,ENSG00000242852,-0.4272,0.2545,21,"Testis - Mixed function"
ZNF10,ENSG00000256223,-0.4352,0.2365,21,"Testis - Mixed function"
GOLGA8T,ENSG00000261247,-0.4388,0.3284,21,"Testis - Mixed function"
GOLGA8H,ENSG00000261794,-0.5159,0.3497,21,"Testis - Mixed function"
C17orf113,ENSG00000267221,-0.4326,0.2846,21,"Testis - Mixed function"
HSFX2,ENSG00000268738,-0.4640,0.2344,21,"Testis - Mixed function"
GOLGA6L10,ENSG00000278662,-0.3371,0.2565,21,"Testis - Mixed function"
RPS4Y2,ENSG00000280969,-0.5602,0.3516,21,"Testis - Mixed function"
C13orf46,ENSG00000283199,-0.5009,0.3438,21,"Testis - Mixed function"
EEF1AKMT4,ENSG00000284753,-0.5683,0.3616,21,"Testis - Mixed function"
CTAGE4,ENSG00000288784,-0.4613,0.2870,21,"Testis - Mixed function"
CRY1,ENSG00000008405,-0.2996,0.2299,47,"Testis - Mixed function"
BTBD7,ENSG00000011114,-0.3655,0.2648,47,"Testis - Mixed function"
NUB1,ENSG00000013374,-0.3759,0.3269,47,"Testis - Mixed function"
SCML1,ENSG00000047634,-0.4085,0.3145,47,"Testis - Mixed function"
CTDP1,ENSG00000060069,-0.3747,0.3429,47,"Testis - Mixed function"
SLC6A16,ENSG00000063127,-0.6234,0.4262,47,"Testis - Mixed function"
AHRR,ENSG00000063438,-0.3900,0.3639,47,"Testis - Mixed function"
GSC2,ENSG00000063515,-0.3981,0.3066,47,"Testis - Mixed function"
CSNK2A2,ENSG00000070770,-0.3814,0.3549,47,"Testis - Mixed function"
PTPN21,ENSG00000070778,0.4145,0.9170,47,"Testis - Mixed function"
DAZAP1,ENSG00000071626,-0.3718,0.2883,47,"Testis - Mixed function"
OTUB2,ENSG00000089723,-0.3848,0.3564,47,"Testis - Mixed function"
GGTLC2,ENSG00000100121,-0.5261,0.4190,47,"Testis - Mixed function"
ZC3H14,ENSG00000100722,-0.6399,0.4109,47,"Testis - Mixed function"
CENPT,ENSG00000102901,-0.3507,0.3525,47,"Testis - Mixed function"
VRK3,ENSG00000105053,-0.3956,0.3018,47,"Testis - Mixed function"
AURKC,ENSG00000105146,-0.5319,0.4222,47,"Testis - Mixed function"
OVOL3,ENSG00000105261,-0.3821,0.3500,47,"Testis - Mixed function"
CYTH2,ENSG00000105443,-0.3986,0.2825,47,"Testis - Mixed function"
MOSPD3,ENSG00000106330,-0.4095,0.3268,47,"Testis - Mixed function"
GSG1,ENSG00000111305,-0.5349,0.4560,47,"Testis - Mixed function"
PFKFB4,ENSG00000114268,-0.1329,0.2127,47,"Testis - Mixed function"
REEP6,ENSG00000115255,-0.4172,0.3342,47,"Testis - Mixed function"
RMDN2,ENSG00000115841,0.2857,-0.2720,47,"Testis - Mixed function"
C2orf42,ENSG00000115998,-0.6253,0.4397,47,"Testis - Mixed function"
KDM5B,ENSG00000117139,-0.3701,0.2745,47,"Testis - Mixed function"
TTLL5,ENSG00000119685,-0.3675,0.2678,47,"Testis - Mixed function"
IDE,ENSG00000119912,0.3792,0.9353,47,"Testis - Mixed function"
INSL6,ENSG00000120210,-0.3765,0.2790,47,"Testis - Mixed function"
TAF1L,ENSG00000122728,-0.3814,0.2763,47,"Testis - Mixed function"
WFDC3,ENSG00000124116,-0.3830,0.3585,47,"Testis - Mixed function"
MOCS3,ENSG00000124217,-0.4136,0.3507,47,"Testis - Mixed function"
TEKT3,ENSG00000125409,-0.5204,0.3904,47,"Testis - Mixed function"
SIRPD,ENSG00000125900,-0.6078,0.4621,47,"Testis - Mixed function"
TMEM53,ENSG00000126106,-0.4159,0.3320,47,"Testis - Mixed function"
C22orf23,ENSG00000128346,-0.6119,0.4149,47,"Testis - Mixed function"
AKAP12,ENSG00000131016,-0.3158,0.2496,47,"Testis - Mixed function"
USPL1,ENSG00000132952,-0.2465,0.0556,47,"Testis - Mixed function"
ERG28,ENSG00000133935,-0.4257,0.3361,47,"Testis - Mixed function"
SOX5,ENSG00000134532,-0.6095,0.4370,47,"Testis - Mixed function"
SPDYE1,ENSG00000136206,-0.3817,0.3269,47,"Testis - Mixed function"
MYCBPAP,ENSG00000136449,-0.5470,0.4054,47,"Testis - Mixed function"
ODF2,ENSG00000136811,-0.6238,0.4313,47,"Testis - Mixed function"
GOLGA1,ENSG00000136935,-0.4532,-0.3681,47,"Testis - Mixed function"
CPEB2,ENSG00000137449,-0.3766,0.2882,47,"Testis - Mixed function"
BTBD16,ENSG00000138152,-0.4038,0.3624,47,"Testis - Mixed function"
APH1B,ENSG00000138613,-0.5061,0.4416,47,"Testis - Mixed function"
TSSK4,ENSG00000139908,-0.4097,0.4724,47,"Testis - Mixed function"
WDR20,ENSG00000140153,-0.3784,0.2780,47,"Testis - Mixed function"
ZMYND15,ENSG00000141497,-0.4651,0.4697,47,"Testis - Mixed function"
ACP4,ENSG00000142513,-0.3793,0.3437,47,"Testis - Mixed function"
ZNF473,ENSG00000142528,-0.5767,0.3602,47,"Testis - Mixed function"
ADCY10,ENSG00000143199,-0.6170,0.4384,47,"Testis - Mixed function"
ANKRD53,ENSG00000144031,-0.4104,0.2945,47,"Testis - Mixed function"
METTL14,ENSG00000145388,-0.2481,0.0894,47,"Testis - Mixed function"
STRA8,ENSG00000146857,-0.4024,0.3639,47,"Testis - Mixed function"
SPATA25,ENSG00000149634,-0.3985,0.3234,47,"Testis - Mixed function"
LYPD6B,ENSG00000150556,0.3768,0.9376,47,"Testis - Mixed function"
TEX12,ENSG00000150783,-0.3754,0.2796,47,"Testis - Mixed function"
POU4F2,ENSG00000151615,-0.3867,0.2810,47,"Testis - Mixed function"
GEMIN6,ENSG00000152147,-0.5060,0.3720,47,"Testis - Mixed function"
OLAH,ENSG00000152463,-0.5323,0.4319,47,"Testis - Mixed function"
TRIM36,ENSG00000152503,-0.5317,0.4505,47,"Testis - Mixed function"
CEP112,ENSG00000154240,-0.3854,0.2867,47,"Testis - Mixed function"
LONRF1,ENSG00000154359,0.3952,0.9261,47,"Testis - Mixed function"
CHODL,ENSG00000154645,-0.5252,0.4320,47,"Testis - Mixed function"
TYSND1,ENSG00000156521,-0.3853,0.3230,47,"Testis - Mixed function"
UBN2,ENSG00000157741,-0.3665,0.2921,47,"Testis - Mixed function"
GOLGA6A,ENSG00000159289,-0.5914,0.4574,47,"Testis - Mixed function"
STARD9,ENSG00000159433,-0.3321,0.2392,47,"Testis - Mixed function"
CXCL16,ENSG00000161921,-0.5501,0.4119,47,"Testis - Mixed function"
TSSK3,ENSG00000162526,-0.3639,0.3183,47,"Testis - Mixed function"
LRRIQ3,ENSG00000162620,-0.6196,0.4081,47,"Testis - Mixed function"
DCST2,ENSG00000163354,-0.3752,0.2830,47,"Testis - Mixed function"
DCST1,ENSG00000163357,-0.3726,0.2872,47,"Testis - Mixed function"
C4orf36,ENSG00000163633,-0.4123,0.4345,47,"Testis - Mixed function"
HSPA4L,ENSG00000164070,-0.3888,0.2934,47,"Testis - Mixed function"
SLC45A2,ENSG00000164175,-0.4003,0.3430,47,"Testis - Mixed function"
CXorf58,ENSG00000165182,-0.6282,0.4664,47,"Testis - Mixed function"
NOXRED1,ENSG00000165555,-0.3838,0.2863,47,"Testis - Mixed function"
ERICH6B,ENSG00000165837,-0.5540,0.4309,47,"Testis - Mixed function"
UBTD1,ENSG00000165886,-0.3795,0.3542,47,"Testis - Mixed function"
ARIH1,ENSG00000166233,-0.3651,0.3264,47,"Testis - Mixed function"
POTED,ENSG00000166351,-0.5212,0.4350,47,"Testis - Mixed function"
WDR88,ENSG00000166359,-0.3969,0.3459,47,"Testis - Mixed function"
CYB5R2,ENSG00000166394,-0.3725,0.2798,47,"Testis - Mixed function"
MS4A14,ENSG00000166928,-0.5277,0.4464,47,"Testis - Mixed function"
MEI1,ENSG00000167077,-0.3676,0.3115,47,"Testis - Mixed function"
GOLGA6C,ENSG00000167195,-0.6121,0.4382,47,"Testis - Mixed function"
FBXO22,ENSG00000167196,-0.3843,0.2858,47,"Testis - Mixed function"
ZNF646,ENSG00000167395,-0.3747,0.3262,47,"Testis - Mixed function"
SNTB2,ENSG00000168807,-0.4435,-0.3468,47,"Testis - Mixed function"
SLC49A3,ENSG00000169026,-0.0727,0.0977,47,"Testis - Mixed function"
CSNK1G1,ENSG00000169118,-0.3663,0.2603,47,"Testis - Mixed function"
SPDYE5,ENSG00000170092,-0.3757,0.3090,47,"Testis - Mixed function"
KRT72,ENSG00000170486,-0.3768,0.3573,47,"Testis - Mixed function"
MBD3L1,ENSG00000170948,-0.5202,0.4332,47,"Testis - Mixed function"
OBP2B,ENSG00000171102,-0.3876,0.3644,47,"Testis - Mixed function"
TAS1R1,ENSG00000173662,-0.3778,0.3359,47,"Testis - Mixed function"
SPDYE2B,ENSG00000173678,-0.3747,0.3272,47,"Testis - Mixed function"
ENDOV,ENSG00000173818,-0.3839,0.2867,47,"Testis - Mixed function"
PHOSPHO1,ENSG00000173868,-0.4154,0.4805,47,"Testis - Mixed function"
FAM9B,ENSG00000177138,-0.4486,0.3488,47,"Testis - Mixed function"
TMPRSS9,ENSG00000178297,-0.4309,0.3385,47,"Testis - Mixed function"
GDPD4,ENSG00000178795,-0.3939,0.3010,47,"Testis - Mixed function"
TPRX1,ENSG00000178928,-0.3863,0.2801,47,"Testis - Mixed function"
C14orf39,ENSG00000179008,-0.3783,0.2876,47,"Testis - Mixed function"
ZFP42,ENSG00000179059,-0.3733,0.3558,47,"Testis - Mixed function"
GEMIN4,ENSG00000179409,-0.3723,0.3476,47,"Testis - Mixed function"
EIF2S3B,ENSG00000180574,-0.3668,0.2749,47,"Testis - Mixed function"
CCDC172,ENSG00000182645,-0.3952,0.2975,47,"Testis - Mixed function"
ODF3L1,ENSG00000182950,-0.5781,0.4070,47,"Testis - Mixed function"
C12orf60,ENSG00000182993,-0.5254,0.4439,47,"Testis - Mixed function"
ABHD16B,ENSG00000183260,-0.3901,0.3523,47,"Testis - Mixed function"
FAM9A,ENSG00000183304,-0.5674,0.4450,47,"Testis - Mixed function"
TEKTIP1,ENSG00000183397,-0.3808,0.3400,47,"Testis - Mixed function"
SRY,ENSG00000184895,-0.3846,0.3578,47,"Testis - Mixed function"
SPDYE16,ENSG00000185040,-0.3711,0.3153,47,"Testis - Mixed function"
RGPD2,ENSG00000185304,-0.4086,0.3050,47,"Testis - Mixed function"
NBPF6,ENSG00000186086,-0.6160,0.4356,47,"Testis - Mixed function"
ESPN,ENSG00000187017,-0.3863,0.3047,47,"Testis - Mixed function"
KRTAP21-2,ENSG00000187026,-0.3825,0.3586,47,"Testis - Mixed function"
HEATR4,ENSG00000187105,-0.3757,0.2911,47,"Testis - Mixed function"
DAZ3,ENSG00000187191,-0.4096,0.4679,47,"Testis - Mixed function"
H1-6,ENSG00000187475,-0.5057,0.4214,47,"Testis - Mixed function"
SECISBP2,ENSG00000187742,-0.3589,0.2788,47,"Testis - Mixed function"
DNAH17,ENSG00000187775,-0.3790,0.2782,47,"Testis - Mixed function"
OVCH1,ENSG00000187950,-0.5308,0.4228,47,"Testis - Mixed function"
OR7D2,ENSG00000188000,-0.2648,0.0503,47,"Testis - Mixed function"
NUTM2G,ENSG00000188152,-0.3700,0.3204,47,"Testis - Mixed function"
OTOG,ENSG00000188162,-0.3967,0.2868,47,"Testis - Mixed function"
COL25A1,ENSG00000188517,-0.4491,-0.3795,47,"Testis - Mixed function"
PAQR9,ENSG00000188582,-0.4148,0.3267,47,"Testis - Mixed function"
ZNF563,ENSG00000188868,-0.5583,0.4070,47,"Testis - Mixed function"
FBF1,ENSG00000188878,-0.3813,0.3533,47,"Testis - Mixed function"
NKAPL,ENSG00000189134,-0.4627,0.3792,47,"Testis - Mixed function"
INCA1,ENSG00000196388,-0.3857,0.3516,47,"Testis - Mixed function"
ZNF560,ENSG00000198028,-0.3879,0.3142,47,"Testis - Mixed function"
UNC13B,ENSG00000198722,-0.4394,-0.3532,47,"Testis - Mixed function"
C1orf146,ENSG00000203910,-0.3830,0.2806,47,"Testis - Mixed function"
ZBTB48,ENSG00000204859,-0.4325,0.3415,47,"Testis - Mixed function"
AARD,ENSG00000205002,-0.5738,0.4366,47,"Testis - Mixed function"
GARIN1A,ENSG00000205085,-0.3713,0.2774,47,"Testis - Mixed function"
SPDYE2,ENSG00000205238,-0.3697,0.2993,47,"Testis - Mixed function"
GAGE1,ENSG00000205777,-0.3857,0.2880,47,"Testis - Mixed function"
TTC23L,ENSG00000205838,-0.5273,0.4086,47,"Testis - Mixed function"
C1QTNF9B,ENSG00000205863,0.4176,0.9279,47,"Testis - Mixed function"
CEP43,ENSG00000213066,-0.4246,0.3543,47,"Testis - Mixed function"
GPC2,ENSG00000213420,-0.3702,0.3507,47,"Testis - Mixed function"
ZNF891,ENSG00000214029,-0.3695,0.2714,47,"Testis - Mixed function"
ZC3H11C,ENSG00000214558,-0.3757,0.2782,47,"Testis - Mixed function"
C12orf71,ENSG00000214700,-0.3679,0.2959,47,"Testis - Mixed function"
LRRC69,ENSG00000214954,-0.3860,0.3383,47,"Testis - Mixed function"
GOLGA6B,ENSG00000215186,-0.4391,0.3495,47,"Testis - Mixed function"
CDC14C,ENSG00000218305,-0.3800,0.2790,47,"Testis - Mixed function"
C21orf140,ENSG00000222018,-0.3813,0.2825,47,"Testis - Mixed function"
CDRT15,ENSG00000223510,-0.3921,0.3553,47,"Testis - Mixed function"
EBLN1,ENSG00000223601,-0.5585,0.4463,47,"Testis - Mixed function"
RFPL4A,ENSG00000223638,0.8874,-0.2696,47,"Testis - Mixed function"
NPIPB7,ENSG00000233232,-0.3720,0.3297,47,"Testis - Mixed function"
BTBD18,ENSG00000233436,-0.3608,0.3262,47,"Testis - Mixed function"
CLDN34,ENSG00000234469,-0.3932,0.3010,47,"Testis - Mixed function"
POU5F2,ENSG00000248483,-0.3747,0.2883,47,"Testis - Mixed function"
GOLGA8K,ENSG00000249931,-0.4233,0.3047,47,"Testis - Mixed function"
ENSG00000257390,ENSG00000257390,-0.5818,0.4501,47,"Testis - Mixed function"
SPDYE6,ENSG00000260097,-0.3753,0.3194,47,"Testis - Mixed function"
ARMH2,ENSG00000260286,-0.5567,0.4236,47,"Testis - Mixed function"
SSX4B,ENSG00000269791,-0.5130,0.4740,47,"Testis - Mixed function"
ENSG00000273554,ENSG00000273554,-0.3993,0.3604,47,"Testis - Mixed function"
TEX52,ENSG00000283297,-0.3743,0.3076,47,"Testis - Mixed function"
ENSG00000285749,ENSG00000285749,-0.2653,0.0623,47,"Testis - Mixed function"
NOTCH2NLR,ENSG00000286106,0.3975,0.9219,47,"Testis - Mixed function"
CTAGE8,ENSG00000289604,0.4075,0.9016,47,"Testis - Mixed function"
FKBP4,ENSG00000004478,-0.2338,0.2627,67,"Testis - Mixed function"
ARHGAP33,ENSG00000004777,-0.1785,0.2648,67,"Testis - Mixed function"
SPPL2B,ENSG00000005206,-0.1150,0.2191,67,"Testis - Mixed function"
CDKL3,ENSG00000006837,-0.5085,0.4278,67,"Testis - Mixed function"
CRAMP1,ENSG00000007545,-0.2019,0.2567,67,"Testis - Mixed function"
POMT2,ENSG00000009830,-0.3190,0.3052,67,"Testis - Mixed function"
SAMD4A,ENSG00000020577,-0.4985,0.4276,67,"Testis - Mixed function"
PNPLA6,ENSG00000032444,-0.3317,0.3128,67,"Testis - Mixed function"
CLEC16A,ENSG00000038532,-0.2906,0.2963,67,"Testis - Mixed function"
WDR37,ENSG00000047056,-0.2902,0.2871,67,"Testis - Mixed function"
KCNH2,ENSG00000055118,-0.2341,0.2674,67,"Testis - Mixed function"
MSH4,ENSG00000057468,-0.2381,0.2639,67,"Testis - Mixed function"
SUGP2,ENSG00000064607,-0.2573,0.2764,67,"Testis - Mixed function"
ADAT1,ENSG00000065457,-0.4199,0.3633,67,"Testis - Mixed function"
METTL22,ENSG00000067365,-0.2472,0.2717,67,"Testis - Mixed function"
NCBP3,ENSG00000074356,-0.1401,0.1988,67,"Testis - Mixed function"
PIAS2,ENSG00000078043,-0.3007,0.3081,67,"Testis - Mixed function"
REXO1,ENSG00000079313,-0.3440,0.3271,67,"Testis - Mixed function"
ZNF213,ENSG00000085644,-0.3538,0.3285,67,"Testis - Mixed function"
PPEF1,ENSG00000086717,-0.5465,0.4609,67,"Testis - Mixed function"
SRRT,ENSG00000087087,-0.2822,0.2843,67,"Testis - Mixed function"
GP6,ENSG00000088053,-0.2388,0.2706,67,"Testis - Mixed function"
KHSRP,ENSG00000088247,-0.2610,0.2800,67,"Testis - Mixed function"
STRN4,ENSG00000090372,-0.4388,0.4312,67,"Testis - Mixed function"
PDPR,ENSG00000090857,-0.2086,0.2546,67,"Testis - Mixed function"
ZFHX4,ENSG00000091656,-0.5378,0.4600,67,"Testis - Mixed function"
CREM,ENSG00000095794,-0.5228,0.4549,67,"Testis - Mixed function"
CATSPERG,ENSG00000099338,-0.5799,0.4814,67,"Testis - Mixed function"
FBXL19,ENSG00000099364,-0.4286,0.4209,67,"Testis - Mixed function"
POLRMT,ENSG00000099821,-0.3376,0.3310,67,"Testis - Mixed function"
YPEL1,ENSG00000100027,-0.4256,0.4246,67,"Testis - Mixed function"
SLC35E4,ENSG00000100036,-0.3415,0.3288,67,"Testis - Mixed function"
ESS2,ENSG00000100056,-0.2339,0.2664,67,"Testis - Mixed function"
GGA1,ENSG00000100083,-0.3003,0.2972,67,"Testis - Mixed function"
C22orf31,ENSG00000100249,-0.4234,0.4408,67,"Testis - Mixed function"
RANGAP1,ENSG00000100401,-0.3434,0.3312,67,"Testis - Mixed function"
MRGBP,ENSG00000101189,-0.4485,0.4574,67,"Testis - Mixed function"
RHOXF1,ENSG00000101883,-0.2349,0.2654,67,"Testis - Mixed function"
USP31,ENSG00000103404,-0.3382,0.3147,67,"Testis - Mixed function"
CGB2,ENSG00000104818,-0.4197,0.4492,67,"Testis - Mixed function"
NFKBIB,ENSG00000104825,-0.4032,0.3713,67,"Testis - Mixed function"
PEX11G,ENSG00000104883,-0.4423,0.4575,67,"Testis - Mixed function"
ERCC2,ENSG00000104884,-0.4322,0.4259,67,"Testis - Mixed function"
DOT1L,ENSG00000104885,-0.2670,0.2833,67,"Testis - Mixed function"
AMH,ENSG00000104899,-0.2644,0.2813,67,"Testis - Mixed function"
MED25,ENSG00000104973,-0.3003,0.2898,67,"Testis - Mixed function"
PIAS4,ENSG00000105229,-0.2597,0.2806,67,"Testis - Mixed function"
FZR1,ENSG00000105325,-0.2713,0.2838,67,"Testis - Mixed function"
ELL,ENSG00000105656,-0.2960,0.2865,67,"Testis - Mixed function"
SUGP1,ENSG00000105705,-0.3462,0.3371,67,"Testis - Mixed function"
PBX4,ENSG00000105717,-0.4438,0.3607,67,"Testis - Mixed function"
ZNF574,ENSG00000105732,-0.3109,0.2925,67,"Testis - Mixed function"
SMG9,ENSG00000105771,-0.3413,0.3330,67,"Testis - Mixed function"
PALS2,ENSG00000105926,-0.5391,0.4780,67,"Testis - Mixed function"
GALNTL5,ENSG00000106648,-0.4554,0.4990,67,"Testis - Mixed function"
CCNY,ENSG00000108100,-0.5149,0.4672,67,"Testis - Mixed function"
GOSR2,ENSG00000108433,-0.4533,0.3655,67,"Testis - Mixed function"
DDX25,ENSG00000109832,-0.5220,0.4722,67,"Testis - Mixed function"
RFX4,ENSG00000111783,-0.5082,0.4633,67,"Testis - Mixed function"
SAYSD1,ENSG00000112167,-0.4811,0.4628,67,"Testis - Mixed function"
CEP72,ENSG00000112877,-0.2920,0.2891,67,"Testis - Mixed function"
KIF17,ENSG00000117245,-0.4387,0.4371,67,"Testis - Mixed function"
PIK3R3,ENSG00000117461,-0.2316,0.2578,67,"Testis - Mixed function"
STK11,ENSG00000118046,-0.3155,0.3106,67,"Testis - Mixed function"
ZNF541,ENSG00000118156,-0.5233,0.4946,67,"Testis - Mixed function"
EEF2KMT,ENSG00000118894,-0.4363,0.4072,67,"Testis - Mixed function"
PCDHB8,ENSG00000120322,-0.5501,0.3843,67,"Testis - Mixed function"
NR2C1,ENSG00000120798,-0.2370,0.2609,67,"Testis - Mixed function"
WASHC3,ENSG00000120860,-0.5047,0.3189,67,"Testis - Mixed function"
PILRB,ENSG00000121716,-0.2673,0.2845,67,"Testis - Mixed function"
RNF114,ENSG00000124226,-0.4408,0.3987,67,"Testis - Mixed function"
TP53TG5,ENSG00000124251,-0.5585,0.4691,67,"Testis - Mixed function"
FAM193A,ENSG00000125386,-0.2515,0.2479,67,"Testis - Mixed function"
GRK4,ENSG00000125388,-0.2678,0.2883,67,"Testis - Mixed function"
SLC25A35,ENSG00000125434,-0.4396,0.3514,67,"Testis - Mixed function"
SYMPK,ENSG00000125755,-0.2804,0.2758,67,"Testis - Mixed function"
NUP214,ENSG00000126883,-0.3999,0.3722,67,"Testis - Mixed function"
CHTF18,ENSG00000127586,-0.2516,0.2748,67,"Testis - Mixed function"
CCDC136,ENSG00000128596,-0.2440,0.2697,67,"Testis - Mixed function"
QRICH2,ENSG00000129646,-0.2684,0.2867,67,"Testis - Mixed function"
ERMARD,ENSG00000130023,-0.2955,0.2782,67,"Testis - Mixed function"
MAP1S,ENSG00000130479,-0.4130,0.4078,67,"Testis - Mixed function"
HBZ,ENSG00000130656,-0.4596,0.3199,67,"Testis - Mixed function"
HSD17B3,ENSG00000130948,-0.5407,0.4628,67,"Testis - Mixed function"
POLN,ENSG00000130997,-0.5514,0.4286,67,"Testis - Mixed function"
AOC2,ENSG00000131480,-0.5261,0.4102,67,"Testis - Mixed function"
C1orf159,ENSG00000131591,-0.4263,0.4256,67,"Testis - Mixed function"
KHDRBS3,ENSG00000131773,-0.5309,0.4713,67,"Testis - Mixed function"
RFX1,ENSG00000132005,-0.2636,0.2815,67,"Testis - Mixed function"
BRME1,ENSG00000132016,-0.2795,0.2848,67,"Testis - Mixed function"
DCAF15,ENSG00000132017,-0.2813,0.2891,67,"Testis - Mixed function"
DHX30,ENSG00000132153,-0.2656,0.2689,67,"Testis - Mixed function"
IGHMBP2,ENSG00000132740,-0.2495,0.2697,67,"Testis - Mixed function"
NMUR2,ENSG00000132911,-0.4654,0.4045,67,"Testis - Mixed function"
TPTE2,ENSG00000132958,-0.5611,0.4917,67,"Testis - Mixed function"
CSNK1G2,ENSG00000133275,-0.3126,0.3045,67,"Testis - Mixed function"
LRRCC1,ENSG00000133739,-0.5379,0.4370,67,"Testis - Mixed function"
ADAM20,ENSG00000134007,-0.5936,0.4970,67,"Testis - Mixed function"
TUT4,ENSG00000134744,-0.2470,0.2564,67,"Testis - Mixed function"
DHX34,ENSG00000134815,-0.2885,0.2851,67,"Testis - Mixed function"
SNX14,ENSG00000135317,-0.5265,0.4690,67,"Testis - Mixed function"
CEP350,ENSG00000135837,-0.2503,0.2225,67,"Testis - Mixed function"
NEK3,ENSG00000136098,-0.4920,0.4240,67,"Testis - Mixed function"
NKX2-8,ENSG00000136327,-0.4933,0.4199,67,"Testis - Mixed function"
SLC2A8,ENSG00000136856,-0.5112,0.4885,67,"Testis - Mixed function"
ZSCAN9,ENSG00000137185,-0.2421,0.2601,67,"Testis - Mixed function"
C6orf52,ENSG00000137434,-0.4754,0.3687,67,"Testis - Mixed function"
DHH,ENSG00000139549,-0.5812,0.4844,67,"Testis - Mixed function"
LMBR1L,ENSG00000139636,-0.3161,0.2897,67,"Testis - Mixed function"
MYG1,ENSG00000139637,-0.5024,0.3072,67,"Testis - Mixed function"
EFCAB11,ENSG00000140025,-0.4981,0.4111,67,"Testis - Mixed function"
FAM181A,ENSG00000140067,-0.4296,0.4312,67,"Testis - Mixed function"
ZCCHC14,ENSG00000140948,-0.2601,0.2798,67,"Testis - Mixed function"
GID4,ENSG00000141034,-0.4058,0.4024,67,"Testis - Mixed function"
NARF,ENSG00000141562,-0.2759,0.2827,67,"Testis - Mixed function"
CEP131,ENSG00000141577,-0.3255,0.3050,67,"Testis - Mixed function"
MBD1,ENSG00000141644,-0.2889,0.2947,67,"Testis - Mixed function"
SLC39A3,ENSG00000141873,-0.4418,0.4148,67,"Testis - Mixed function"
NBPF3,ENSG00000142794,-0.5385,0.4776,67,"Testis - Mixed function"
FNDC7,ENSG00000143107,-0.5150,0.4354,67,"Testis - Mixed function"
SCCPDH,ENSG00000143653,-0.5161,0.4216,67,"Testis - Mixed function"
ABHD1,ENSG00000143994,-0.5586,0.4837,67,"Testis - Mixed function"
SLC22A14,ENSG00000144671,-0.2971,0.3187,67,"Testis - Mixed function"
PNLDC1,ENSG00000146453,-0.4480,0.4382,67,"Testis - Mixed function"
TRAPPC14,ENSG00000146826,-0.1922,0.2369,67,"Testis - Mixed function"
MEPCE,ENSG00000146834,-0.2982,0.2792,67,"Testis - Mixed function"
GCNA,ENSG00000147174,-0.3077,0.2957,67,"Testis - Mixed function"
ARHGAP39,ENSG00000147799,-0.4676,0.4068,67,"Testis - Mixed function"
SURF2,ENSG00000148291,-0.3930,0.3767,67,"Testis - Mixed function"
NTMT1,ENSG00000148335,-0.3173,0.2810,67,"Testis - Mixed function"
DUSP15,ENSG00000149599,-0.4458,0.4009,67,"Testis - Mixed function"
CABLES2,ENSG00000149679,-0.2585,0.2777,67,"Testis - Mixed function"
RAD9B,ENSG00000151164,-0.5674,0.4821,67,"Testis - Mixed function"
FAM177A1,ENSG00000151327,-0.5097,0.4302,67,"Testis - Mixed function"
ZNF385D,ENSG00000151789,-0.2403,0.2847,67,"Testis - Mixed function"
CENPJ,ENSG00000151849,-0.2410,0.2462,67,"Testis - Mixed function"
GRID2,ENSG00000152208,-0.2651,0.2841,67,"Testis - Mixed function"
RAD17,ENSG00000152942,-0.3801,0.3548,67,"Testis - Mixed function"
CARHSP1,ENSG00000153048,-0.4804,0.4510,67,"Testis - Mixed function"
RGPD3,ENSG00000153165,-0.4449,0.4002,67,"Testis - Mixed function"
ING1,ENSG00000153487,-0.2668,0.2702,67,"Testis - Mixed function"
TEX29,ENSG00000153495,-0.4314,0.4515,67,"Testis - Mixed function"
SRSF12,ENSG00000154548,-0.5074,0.4709,67,"Testis - Mixed function"
PDZD9,ENSG00000155714,-0.2810,0.3014,67,"Testis - Mixed function"
